id,Q1,Q1_1,Q2,Q2_1,Q2_2,Q3,Q4
https://openalex.org/W2079691849,Yes,"The paper uses the share of women among the very wealthy as a proxy for inherited wealth, arguing that shifts in this measure over time reflect changes in intergenerational wealth mobility, with mobility decreasing until the 1970s and then rising.",Yes,"The study employs the share of women among the ultra-wealthy from estate tax returns as a measure to proxy inherited, dynastic wealth.",N/A,Yes,N/A
https://openalex.org/W2081039694,Yes,"The paper highlights that as the links between educational achievement and parental income/social class strengthened, intergenerational mobility declined. It notes that labour market success became more closely tied to parental income over time.",Yes,"The measures include the use of parental income, parental social class, and the assessment of a person's measured academic ability to predict educational outcomes.",N/A,Yes,N/A
https://openalex.org/W2081671016,No,"The paper does not discuss inter/multigenerational wealth/income/earning mobility; instead, it focuses on intergenerational worklessness, measuring the workless spells of sons relative to their fathers and examining the influence of local labour market conditions.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2081808301,Yes,The paper analyzes intergenerational mobility by examining how socioeconomic status is inherited and comparing the degree of mobility in Spain with that in Italy and the United States.,Yes,The paper mentions using the Gini coefficient as a measure of income inequality alongside an indicator of intergenerational mobility comparisons.,N/A,Yes,N/A
https://openalex.org/W2082113883,Yes,"The paper develops a theory of intergenerational mobility by arguing that instilling strict work attitudes in children from poor families can mitigate moral hazard, leading such children to eventually converge with or overtake their rich counterparts.",No,N/A,The paper primarily outlines a theoretical mechanism without specifying empirical measures for intergenerational mobility.,N/A,N/A
https://openalex.org/W2082418718,Yes,"The paper provides new evidence on intergenerational income mobility by examining daughters’ economic status using broader measures than just their own earnings, and it highlights the role of husbands' earnings while also performing a parallel analysis for sons.",Yes,"The measures mentioned include broader indicators of economic status beyond individual earnings, notably incorporating the earnings of husbands to better capture economic position.",N/A,Yes,N/A
https://openalex.org/W2085516690,Yes,"The paper discusses intergenerational wealth flows by describing how, in familial-based economies, the net flow is upward (with women and the young consuming less and contributing more) compared to a downward flow in Western economies.",No,N/A,The paper does not propose specific quantitative measures to study intergenerational wealth/income/earning mobility; it focuses on a theoretical explanation of wealth flows.,N/A,Yes
https://openalex.org/W2087621920,Yes,"The paper examines how a father’s job loss affects his child’s educational attainment and later economic outcomes, implying that such shocks can have intergenerational effects on income and earnings mobility.",Yes,The paper uses measures such as GCSE attainment (with quantified differences in grade points) as well as early labor market outcomes and wages at ages 30/34 to capture intergenerational economic effects.,N/A,Yes,N/A
https://openalex.org/W2091352488,No,The main focus of the paper is on the economic contributions children provide to their parental households and how these intergenerational support mechanisms influence fertility decisions in a Third-World context.,N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2091916425,Yes,"The paper estimates intergenerational earnings mobility by computing the intergenerational elasticity (IGE) using administrative earnings data. It finds an IGE of around 0.6, suggesting lower mobility than previously estimated, particularly for families with little or no wealth.",Yes,The measure mentioned is the intergenerational elasticity (IGE) in earnings.,N/A,Yes,N/A
https://openalex.org/W2092538373,Yes,"The paper examines intergenerational social mobility by comparing retrospective data (where individuals report on their parents' socioeconomic status) with prospective data (where respondents report on their progeny). It highlights that while retrospective data are commonly used, they can be biased, and the paper proposes a method to correct this bias.",Yes,"It mentions two approaches: using retrospective mobility data and prospective mobility data, and introduces a correction method to adjust for the unrepresentativeness in the retrospective data.",N/A,Yes,N/A
https://openalex.org/W2092856210,Yes,"The paper mentions that the positive association between household income and educational attainment—which is a key mechanism for intergenerational mobility—has important implications for equality of opportunity. It suggests that gene-environment interactions could moderate the traditional link between income and education, affecting mobility outcomes.",No,N/A,The paper focuses on how the association between income and education varies by genetic variants rather than developing or employing specific measures of inter/multigenerational wealth or income mobility.,N/A,No
https://openalex.org/W2094244093,Yes,"The paper provides evidence on intergenerational income mobility by estimating income elasticities, and it also examines educational mobility, highlighting that intergenerational educational mobility appears lower for younger cohorts.",Yes,It uses measures such as intergenerational income elasticities and analyses the persistence of income at the extreme centiles of its distribution.,N/A,Yes,N/A
https://openalex.org/W2095691034,No,"The paper focuses on how housing equity and other housing market and household factors influence residential mobility in the UK, rather than on inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2096204191,Yes,"The paper examines intergenerational wealth transfers by exploring how educational attainment affects wealth building among Latinos, linking education, earnings, and wealth.",Yes,It constructs estimates of social gains and losses based on work-life earnings profiles for Latino workers.,N/A,Yes,N/A
https://openalex.org/W2097343718,Yes,"The paper observes a reduction in intergenerational mobility by applying new techniques, indicating that the economic outcomes of children in urban China have become increasingly tied to family background after the policy reforms.",Yes,"It mentions the use of new techniques for measuring mobility, although the specific measures are not detailed in the abstract.",N/A,Yes,N/A
https://openalex.org/W2098568711,Yes,"The paper argues that early differences in child investments—stemming from variations in family income—play a crucial role in intergenerational mobility, affecting later schooling and earnings outcomes.",No,N/A,"The study focuses on identifying and theoretically evaluating mechanisms (intergenerational ability correlation, consumption value of investment, information frictions, and credit constraints) that may explain early child investment gaps, rather than introducing specific quantitative measures of mobility.",N/A,N/A
https://openalex.org/W2098750296,No,"The paper focuses on the intergenerational transmission of poverty, examining how children’s educational attainment is influenced by family background, rather than directly discussing wealth, income, or earnings mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2099874214,Yes,"The paper addresses intergenerational mobility by examining how educational attainment (and income, as a proxy) is transmitted from parents to children, while also analyzing the impacts of family structure such as intact versus single parent families.",Yes,"It introduces novel mobility indices and tests that compare the observed transition matrix of educational or income proxies to that of a perfectly mobile scenario, even when the quantiles of the marginal states are unmatched.",N/A,Yes,N/A
https://openalex.org/W2100442930,No,The paper primarily focuses on the impact of housing markets and liquidity constraints on interregional labor mobility and allocational efficiency rather than on inter/multigenerational wealth/income/earning mobility.,N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2100541661,Yes,"The paper examines how distributional tensions, through the prospects of upward or downward mobility across income classes, influence income distribution dynamics and intergenerational community formation, which in turn shape multiple politico-economic regimes.",No,N/A,The abstract outlines a theoretical framework that focuses on income distribution dynamics and community formation rather than detailing specific empirical measures for studying intergenerational mobility.,N/A,Yes
https://openalex.org/W2100890593,No,"The paper primarily focuses on the dynamics of household wealth accumulation in Italy, examining wealth inequality and individual wealth mobility (transitions across the wealth distribution) rather than inter/multigenerational mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2105584013,Yes,"The paper examines intergenerational income mobility by analyzing administrative records on over 40 million children and their parents, detailing how a 10 percentile increase in parent income is associated with a 3.4 percentile increase in child income and highlighting geographic differences in mobility.",Yes,"It measures mobility using the linear relationship in percentile ranks between parent and child incomes, the conditional expectation of child income given parent income, and upward mobility probabilities (e.g., the likelihood of moving from the bottom quintile to the top quintile).",N/A,Yes,N/A
https://openalex.org/W2105631880,Yes,"The paper examines intergenerational mobility by comparing both income and occupational prestige between fathers and sons. It discusses how different measurement approaches (e.g., using long time averages and timing within the life cycle) affect estimates of income and occupational mobility.",Yes,The measures include occupational prestige (measured both by a single year and a 10‐year average centered on mid-career) and income (with attention to how mobility estimates vary when sons are in their mid-career).,N/A,Yes,N/A
https://openalex.org/W2106387882,Yes,"The paper reviews evidence on how economic status is transmitted from one generation to the next, focusing on mechanisms like marriage and the persistence of racial income gaps that affect intergenerational mobility.",Yes,"It mentions measures such as comparing parental and children’s positions in the income distribution, assessing upward vs. downward mobility (e.g., from top to bottom quartiles), and examining correlations like the similarity between a woman's marital partner income and her father’s income rank.",N/A,No,No
https://openalex.org/W2107393980,Yes,"The paper studies intergenerational economic mobility by estimating lifetime economic persistence in the UK, focusing on the biases (lifecycle, attenuation, and sample selection) that affect point in time income and earnings measures.",Yes,"The paper mentions point in time measures of income and earnings, and it discusses adjustments for lifecycle bias, attenuation bias, and sample selection issues as part of its approach.",N/A,Yes,N/A
https://openalex.org/W2108734997,Yes,"The paper examines intergenerational income mobility in Spain by analyzing the relationship between fathers' and children’s earnings, with a focus on comparisons with other countries and gender differences.",Yes,The paper employs the two-sample two-stage least squares estimator and the Chadwick and Solon approach as measures to study intergenerational income mobility.,N/A,Yes,N/A
https://openalex.org/W2108745712,Yes,"The paper examines intergenerational mobility by exploring how public investments in children may reduce the impact of parental background on child outcomes, specifically using human capital production as indicated by test scores.",Yes,"The measures include child human capital production, proxied by PISA test scores among 15-year-olds, and the influence of parental background in relation to public spending on health, family support, housing, and education.",N/A,Yes,N/A
https://openalex.org/W2108780127,Yes,"The paper shows that wealth robustly predicted reproductive success — the richest testators left twice as many children as the poorest — suggesting that wealth differences were transmitted, leading to predominantly downward social mobility.",No,N/A,The paper focuses on the relationship between wealth and reproductive success rather than defining or applying specific measures of inter/multigenerational wealth or income mobility.,N/A,N/A
https://openalex.org/W2116026236,Yes,"The paper examines how parental influence, particularly through parental education, affects children’s track choices and later outcomes in income and education, thereby discussing intergenerational mobility.",Yes,"It uses measures such as parental education levels, secondary school track choices, and college aspirations as indicators of intergenerational mobility.",N/A,Yes,N/A
https://openalex.org/W2116568238,Yes,"The paper empirically examines intergenerational economic mobility by estimating intergenerational income elasticity (IGE), highlighting a U-shaped trend in mobility from 1940 to 2000, with mobility increasing until 1980 and declining thereafter.",Yes,The measures mentioned include the intergenerational income elasticity (IGE) and the intergenerational income (or rank) correlation.,N/A,Yes,N/A
https://openalex.org/W2117544103,Yes,The paper discusses intergenerational mobility by addressing how wealth and income (or earnings) are passed across generations. It highlights challenges in measuring income persistence and the inheritance of wealth or poverty.,Yes,"It mentions using typical occupational levels of economic compensation as a proxy measure to capture personal income/earnings, and discusses measures relating to wealth inheritance and poverty persistence.",N/A,No,Yes
https://openalex.org/W2118931737,Yes,"The paper investigates intergenerational income mobility in Singapore by estimating the intergenerational elasticity, which reflects how much children’s income is explained by their parents’ income.",Yes,"The measures mentioned include interval regressions, the use of instrumental variables to correct for measurement error and unobserved permanent income, and the transformation of intergenerational elasticity estimates for international comparison.",N/A,Yes,N/A
https://openalex.org/W2119455293,Yes,"The paper provides evidence of high intergenerational income mobility at the early stage of public school expansion, and it finds a negative relationship between school quality and mobility.",Yes,It uses a new intergenerational dataset to measure income mobility and employs educational attainment estimates as well as school quality as indicators.,N/A,Yes,N/A
https://openalex.org/W2119587652,Yes,"The paper examines intergenerational earnings mobility, focusing on how income status is transmitted across generations and highlighting cross-country differences.",Yes,"It mentions a benchmark measure of intergenerational mobility, which is commonly used in U.S. studies.",N/A,No,Yes
https://openalex.org/W2120158174,Yes,The paper re‐examines intergenerational mobility by focusing on spatial mobility across US commuter zones. It revisits Chetty et al.'s work and uses Bayesian model averaging to uncover robust predictors of mobility.,Yes,"It builds on the mobility measures derived in Chetty et al. (2014) – essentially, the spatial mobility rates across US commuter zones computed using multiple classes of variables.",N/A,Yes,N/A
https://openalex.org/W2121457696,Yes,The paper examines upward wealth mobility by exploring how a Roman Catholic background may confer advantages in accumulating wealth—a topic that implies intergenerational processes though it does not explicitly label them as such.,No,N/A,"The provided information does not detail any specific measures used for studying inter/multigenerational wealth, income, or earning mobility.",N/A,N/A
https://openalex.org/W2121718541,Yes,"The paper provides new local historical data that reveals detailed processes of upward and downward social mobility, showing the evolution of fortunes over both long and short terms.",No,N/A,The paper does not introduce or apply specific measures for inter/multigenerational wealth/income/earning mobility; it focuses on descriptive analysis of social mobility.,N/A,N/A
https://openalex.org/W2122216841,Yes,"The paper examines intergenerational income mobility in the context of rising inequality, showing how family background, labor market conditions, and public policies shape the opportunities that influence adult earnings across generations.",Yes,The paper refers to the 'Great Gatsby Curve' as a measure that illustrates the inverse relationship between inequality and intergenerational earnings mobility.,N/A,Yes,N/A
https://openalex.org/W2122845532,Yes,"The paper discusses intergenerational mobility by examining how childhood poverty and inheritances set financial starting points, and by analyzing how these early conditions affect young adult challenges and later wealth outcomes among Mexican Americans.",Yes,"The measures include childhood poverty, inheritances from prior generations, early adult impediments to mobility, midlife net worth, and homeownership.",N/A,Yes,N/A
https://openalex.org/W2123253365,Yes,"The paper examines how parental resources, both financial and human capital, shape investments in children’s human capital, which in turn affect intergenerational economic outcomes. It uses the Young Lives data to simulate the impact of changes in parental poverty and inequality on the subsequent generation.",Yes,"The study measures the strength of intergenerational associations by linking parental financial and human capital to children’s investments in human capital, and then simulates the effects of reduced poverty and inequality in the parents’ generation.",N/A,Yes,N/A
https://openalex.org/W2124037123,Yes,"The paper emphasizes that the association between a child’s family income and their educational outcomes is a key driver of intergenerational income mobility, affecting life chances over time in the UK.",Yes,It uses measures such as the income gradients in educational attainment – for older cohorts measuring full range of outcomes up to degree level and for younger cohorts using test scores and GCSE results.,N/A,Yes,N/A
https://openalex.org/W2124403447,No,"The paper primarily investigates wealth accumulation and occupational change among men in mid-nineteenth-century Newburyport, Massachusetts by comparing migrants with non-migrating residents.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2124465354,Yes,"The paper focuses on measuring the intergenerational elasticity of earnings, showing that using longer earnings histories for fathers results in a higher estimated elasticity (around 0.6), implying lower income mobility in the United States.",Yes,The measures include using multiple years of fathers' earnings to compute intergenerational elasticity and comparing these with family income effects on children’s labor market success.,N/A,Yes,N/A
https://openalex.org/W2125337016,Yes,"The paper examines intergenerational mobility by estimating the elasticity of offspring's earnings and income in relation to parental income, showing different effects for married sons, married daughters, and single daughters.",Yes,"It uses measures such as the estimated intergenerational elasticity of earnings/income, applying regression analyses including quantile regression and a nonlinear (S-shaped) analysis between parental and offspring log incomes.",N/A,Yes,N/A
https://openalex.org/W2127161022,Yes,"The paper explains that historical economic oppression has resulted in a racial asset gap that influences differences in wealth mobility, as highlighted in the afterword summarizing recent research on racial disparities in wealth mobility and security.",Yes,"The paper refers to property ownership measured by net worth as an indicator of economic status, which underpins the discussion on wealth mobility.",N/A,No,No
https://openalex.org/W2127281421,Yes,"The paper analyzes intergenerational earnings mobility by comparing estimated earnings elasticities in Singapore and the United States, showing similar levels of mobility across generations.",Yes,"The study uses earnings elasticity as the measure, with values of 0.26 (Singapore) and 0.27 (U.S.), which are further transformed to reflect permanent status.",N/A,Yes,N/A
https://openalex.org/W2128359878,Yes,"The paper shows that its theoretical model produces mobility in wealth (but not in income) by linking progressive taxation with the long‐run distribution of capital holdings. It emphasizes that agents with the lowest income are not borrowing‐constrained, leading to a negative correlation between income and wealth.",No,N/A,"The paper does not introduce specific measures to study inter/multigenerational mobility; instead, it focuses on a theoretical model of wealth distribution under progressive taxation.",N/A,Yes
https://openalex.org/W2129898404,No,"The paper primarily focuses on describing the distributions and inequality of earnings, income, and wealth in the United States using the 2007 Survey of Consumer Finances, and compares these with data from 1998. It also examines economic mobility in a general sense but does not specifically delve into inter/multigenerational mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2131012252,Yes,The paper quantifies intergenerational economic mobility by examining how fathers' incomes and socioeconomic statuses affect their children’s incomes and occupations. It provides point estimates for intergenerational income elasticity along with confidence intervals.,Yes,"It uses measures such as the intergenerational income elasticity (e.g., a point estimate of 0.26 with corresponding confidence intervals), the variance explained by the model, and similar statistics for socioeconomic status.",N/A,Yes,N/A
https://openalex.org/W2131435032,No,"The paper primarily focuses on the processes of cumulative disadvantage and cumulative advantage over the life course among the elderly, emphasizing the interplay of institutional mechanisms and life-course processes, rather than on inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2132728629,Yes,The paper investigates intergenerational earnings mobility by analyzing family earnings data between parents and children in Sweden and compares it with the United States. It examines differences in mobility patterns across daughters and sons.,Yes,"The measures include mean regression coefficients, quantile regression coefficients, and transition matrices.",N/A,Yes,N/A
https://openalex.org/W2133143546,Yes,The paper discusses intergenerational wealth mobility by studying father-son correlations and analyzing intergenerational transition matrices to understand wealth persistence across generations in rural Bangladesh.,Yes,The measures include regression estimates of father–son correlations and analyses of intergenerational transition matrices.,N/A,Yes,N/A
https://openalex.org/W2133321662,Yes,"The paper examines intergenerational income mobility by evaluating changes in the intergenerational elasticity (IGE) of income across different cohorts, demonstrating that increased inequality is associated with reduced income mobility.",Yes,"The measures mentioned include the intergenerational elasticity (IGE) of income, intergenerational correlations, and rank correlations.",N/A,Yes,N/A
https://openalex.org/W2133450989,Yes,"The paper examines intergenerational income mobility by estimating the correlation between a son’s earnings in 2000 and his father’s average earnings from 1970 to 1990, assessing the impact of the Finnish comprehensive school reform on reducing this persistence.",Yes,"The measure mentioned is the intergenerational income correlation between offspring and parental earnings, specifically quantified by the difference in earnings correlation before and after the reform.",N/A,Yes,N/A
https://openalex.org/W2134426017,Yes,"The paper examines intergenerational income mobility by investigating how changes in income positions between parents and children relate to interpersonal trust. It finds that upward mobility tends to increase trust, whereas downward mobility reduces it.",Yes,"It uses the relative change in income positions as the measure, distinguishing between upward and downward mobility to assess its impact on trust.",N/A,Yes,N/A
https://openalex.org/W2134725625,Yes,"The paper examines how asset transfers between generations create inequalities, showing that later-born siblings receive early financial resources while first-born sons are prepared for eventual inheritance to enhance their social mobility.",Yes,The paper employs an analysis of asset transfers between generations using both statistical and ethnographic data to capture differences in inheritance and cultural capital allocation.,N/A,Yes,N/A
https://openalex.org/W2135525393,No,"The paper does not discuss inter/multigenerational wealth/income/earning mobility. Its main focus is on studying the dynamics of individual taxable wealth over the working life cycle, particularly for those above the tax exemption level.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2137720073,No,"The paper focuses on low‐wage mobility in the Italian labor market by modeling transition probabilities at the bottom of the wage distribution and investigating factors such as education, sex, geography, and job‐related variables that influence the persistence of low pay.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2138819708,No,"The paper does not discuss inter/multigenerational wealth/income/earning mobility; instead, it focuses on social mobility, particularly intergenerational mobility in education, and analyzes its association with regional economic factors in Colombia.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2141001042,Yes,"The paper discusses intergenerational mobility by examining how teacher-student caste mismatches impact learning outcomes, aspirations, and parental homework involvement, which are believed to influence long‐term mobility.",No,N/A,"The paper does not mention explicit measures of wealth/income/earning mobility; instead, it focuses on educational outcomes and related factors that may proxy for such mobility.",N/A,N/A
https://openalex.org/W2142042540,Yes,"The paper integrates an intergenerational perspective by incorporating elements of Bénabou and Ok's (2001) analysis of income mobility. It shows how income mobility, along with factors like relative income level and age, influences voters’ support for Social Security policies affecting future generations.",Yes,The paper employs an ordered logit analysis using cumulative ANES data and draws on constructs from Tabellini's (2000) theory and Bénabou and Ok's (2001) income mobility framework to measure the effects related to income mobility.,N/A,Yes,N/A
https://openalex.org/W2142407540,No,"The paper focuses on human capital accumulation and associated ethnic differences in educational attainment and labor market status among indigenous and non-indigenous individuals in urban Mexico, rather than on inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2143283053,Yes,"The paper examines intergenerational wealth mobility by contrasting wealth that is self-made versus wealth that is inherited from the family, discussing how such mobility has changed over time.",No,N/A,The abstract and provided information do not include details on specific measures or methodologies used to study intergenerational wealth/income/earning mobility.,N/A,N/A
https://openalex.org/W2143859144,Yes,"The paper examines the impact of parental income and skills on the educational attainment of children, suggesting that family background plays an increasing role in shaping educational outcomes, which is relevant for intergenerational mobility.",Yes,The measures mentioned include the analysis of the skill premium across different education levels and the estimation of the impact of parental income (and skills) on children’s educational attainment.,N/A,Yes,N/A
https://openalex.org/W2144050291,Yes,"The paper examines intergenerational income mobility by analyzing how income persistency across generations is influenced by factors such as family structure and parental investment, as shown by its simulated model.",Yes,"The measure mentioned is the degree of income persistence across generations derived through the simulated equilibrium, serving as a proxy for intergenerational mobility.",N/A,No,Yes
https://openalex.org/W2147188925,No,"The paper primarily focuses on intergenerational mobility measured by the transmission of schooling and occupational status, examining the impact of family background on socioeconomic outcomes in Latin America.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2149506027,Yes,"The paper concludes with a review of research on intergenerational processes and wealth mobility, indicating an interest in these processes without detailing them extensively.",No,N/A,"The paper is primarily a literature review on wealth accumulation and distribution, and while it mentions intergenerational processes, it does not specify measures to study mobility.",N/A,N/A
https://openalex.org/W2150007287,No,"The paper focuses on the intergenerational transmission of education and educational mobility in Kyrgyzstan during the post-socialist transition, not on wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2150749472,No,"The main focus of the paper is on examining the determinants of students’ performance on a university entrance exam, particularly how family background factors such as parents’ education and family income affect exam scores and access to private education options.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2151222191,Yes,"The paper reviews intergenerational mobility in Latin America, finding that income mobility is weaker compared to industrialized countries and characterized by a persistence at the top, although social class mobility is similar across regions.",No,N/A,The paper primarily offers a review of the literature and comparative findings rather than detailing specific measures to study mobility.,N/A,N/A
https://openalex.org/W2151390978,No,"The paper primarily focuses on intergenerational schooling mobility, specifically how parental education influences children’s educational outcomes, rather than on inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2153905988,No,"The paper primarily focuses on how capital income taxation influences economic growth and welfare in a global economy, highlighting international spillover effects and intergenerational conflicts related to growth rate changes rather than inter/multigenerational wealth or income mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2153943844,Yes,"The paper employs an overlapping‐generation dynamic general equilibrium model to evaluate how different college aid schemes affect aggregate outcomes, income distribution, and intergenerational mobility.",Yes,"It discusses mobility by measuring the impact of tuition subsidies, need‐based aid, merit‐based aid, and income‐contingent loans on income distribution and general efficiency outcomes within the model.",N/A,No,Yes
https://openalex.org/W2155246844,Yes,"The paper examines intergenerational income mobility by analyzing the correlation between parent and child income percentile ranks, as well as transition probabilities between different parts of the income distribution. It highlights that while mobility measures have remained stable over cohorts, rising income inequality makes the 'birth lottery' more consequential.",Yes,"The measures include the correlation between parent and child income percentile ranks, the correlation between a child's probability of attending college and her parents' income rank, and transition probabilities such as the chance of moving from the bottom to the top quintile of the income distribution.",N/A,Yes,N/A
https://openalex.org/W2156410166,No,"The paper primarily focuses on intergenerational occupational and educational mobility as indicators of societal openness and social stratification, rather than wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2156713560,Yes,"The paper states that intergenerational mobility, defined in terms of income and education, is influenced by parental impact on children’s school choices, showing that educational systems can either amplify or mitigate the transmission of parental background.",No,N/A,"The paper focuses on schooling decisions and educational track choices rather than explicitly employing measures designed to quantify wealth, income, or earning mobility.",N/A,N/A
https://openalex.org/W2157585414,Yes,"The paper estimates intergenerational income elasticity, finding a father–son elasticity of 0.63, indicating that a child's income is largely related to their parent's income, with parental education playing a key role in transmitting economic status.",Yes,It uses intergenerational income elasticity as a measure to study income mobility.,N/A,Yes,N/A
https://openalex.org/W2158055684,Yes,The paper investigates intergenerational economic mobility by analyzing how much of the covariance between parents' and an individual's permanent family income can be explained by assortative mating. It specifically finds that about 40–50% of this covariance is attributable to the spouse's human capital.,Yes,The paper measures the covariance between parents' and own permanent family income and examines spouse correlations in human capital as indicators of assortative mating.,N/A,Yes,N/A
https://openalex.org/W2158765930,Yes,"The paper examines intergenerational mobility by investigating how grandparents’ social class affects grandchildren’s class positions, even after controlling for parents’ education, income, and wealth.",Yes,"It mentions measures such as absolute mobility rates (total, upward, downward, and outflow) and a uniform association parameter summarizing the net grandparents-grandchildren association.",N/A,Yes,N/A
https://openalex.org/W2158825338,No,"The paper does not focus on inter/multigenerational wealth/income/earning mobility; instead, it examines how family structures in childhood and adulthood are associated with wealth accumulation, portfolio behavior, and wealth mobility in adulthood across racial groups.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2159155388,No,The paper does not focus on inter/multigenerational wealth/income/earning mobility but rather on modeling population dynamics by incorporating elements such as child labor and intergenerational flows (from children to parents) that affect fertility rates in poor countries.,N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2159696058,Yes,"The paper explicitly includes a fourth model that introduces inheritance and intergenerational mobility, exploring how wealth passes across generations.",No,N/A,The paper embeds intergenerational mobility within its simulation framework rather than detailing specific mobility measures.,N/A,N/A
https://openalex.org/W2159953986,Yes,"The paper shows that intergenerational education and income mobility rates for SC/STs have converged to levels similar to non-SC/STs, and that SC/STs have matching occupation mobility rates.",Yes,"The measures mentioned include intergenerational education attainment, occupation choices, and wages as indicators of mobility.",N/A,Yes,N/A
https://openalex.org/W2159988399,Yes,The paper examines intergenerational income mobility by assessing how geographic and neighborhood factors—such as access to high-quality schools and local purchasing power—affect future earnings relative to parental income.,Yes,"The measures mentioned include comparisons between the effects of parental income and neighborhood income on future earnings. The paper quantifies the impact by estimating lifetime household income differences (e.g., a $635,000 differential when switching from a bottom‐quartile to a top‐quartile neighborhood, and $910,000 when adjusting for regional purchasing power), and uses aggregated metropolitan-level statistics of intergenerational income elasticities.",N/A,Yes,N/A
https://openalex.org/W2161335650,Yes,"The paper examines how a father's socioeconomic status (SES) influences the SES of his children, comparing the mobility outcomes for sons and daughters.",Yes,"The study uses SES indicators measured through univariate, bivariate, and ordinary least squares (OLS) regression analyses applied to data from the National Longitudinal Survey of Youth (1979-2002), along with an alternative model to assess individual, structural, and gender-level theories.",N/A,Yes,N/A
https://openalex.org/W2163642288,No,"The paper primarily focuses on whether Black entrepreneurship can reduce the wealth disparity between Black and White families, rather than on inter/multigenerational wealth or income mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2164163219,Yes,"Based on the title, the paper examines wealth inequality by looking at mobility in the distribution of wealth – that is, how wealth positions change over time – which can be interpreted as touching on intergenerational issues, even though no further detail is provided.",No,N/A,The available information (title and lack of abstract details) does not provide evidence that the paper discusses or specifies any particular measures for studying inter/multigenerational mobility.,N/A,N/A
https://openalex.org/W2164405731,Yes,"The paper discusses how childhood disadvantages related to low family income do not necessarily persist across generations, noting that while some families continue the cycle of disadvantage, many children from low-income backgrounds do not remain condemned to ongoing hardship.",No,N/A,"The paper focuses on describing the complex, multifaceted transitions to adulthood and the role of family resources, rather than outlining specific measures to study inter/multigenerational wealth/income/earning mobility.",N/A,N/A
https://openalex.org/W2166788315,No,"The paper primarily focuses on the role of status preference in an open economy model, emphasizing relative wealth and its effects on transitional dynamics in consumption and the current account balance.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2170234434,Yes,"The paper points out that while those in the one percent have unique asset and debt portfolios that help insulate them from economic shocks, the observed patterns of inheritance suggest that intergenerational mobility into this elite economic group is possible.",No,N/A,"The focus of the paper is on describing wealth concentration, asset ownership, liabilities, and demographic traits rather than on detailing explicit measures for studying inter/multigenerational mobility.",N/A,N/A
https://openalex.org/W2170708007,Yes,"The paper focuses on intergenerational income mobility, examining how structural determinants like parental investment and redistributive institutions influence the intergenerational elasticity of income, which is a key measure of mobility.",Yes,"The measure mentioned is the intergenerational elasticity of income, along with derived structural parameters that capture the influence of private investments and institutional factors.",N/A,Yes,N/A
https://openalex.org/W2171077047,No,"The paper primarily examines wealth disparities before and after the Great Recession, focusing on how different socioeconomic groups experienced wealth declines and increasing inequality.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2171543589,Yes,"The paper examines intergenerational mobility by comparing the persistence of family income across generations, showing that family income is more strongly linked to sons' earnings in the 1970 cohort compared to the 1958 cohort, unlike social class mobility which remains unchanged.",Yes,"The measures include family income, earnings, the permanent component of income, and social class as indicators of intergenerational mobility.",N/A,Yes,N/A
https://openalex.org/W2171972807,No,"The paper’s main focus is on outlining the classic Paretian theory of income distribution, emphasizing the constant elements (i.e. the invariant asymmetric income curve) and the variable element identified as 'circulation' (upward and downward mobility) without specifically addressing inter/multigenerational mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2178132223,No,"The paper focuses on intergenerational educational mobility by gender and migration background, rather than inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
