key,year,identifier,measure,datatype,rqtype,paper_count,ew
Absolute Mobility Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1976,filled,Absolute Mobility Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
"Regression‐based Measures | Administrative/Registry Data | Demographic Differences in Mobility (Race, Gender, etc.)",2017,filled,Regression‐based Measures,Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",0,0.0
"Regression‐based Measures | Administrative/Registry Data | Demographic Differences in Mobility (Race, Gender, etc.)",2018,appeared,Regression‐based Measures,Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1,1.0
"Regression‐based Measures | Administrative/Registry Data | Demographic Differences in Mobility (Race, Gender, etc.)",2019,filled,Regression‐based Measures,Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",0,0.8705505632961241
"Regression‐based Measures | Administrative/Registry Data | Demographic Differences in Mobility (Race, Gender, etc.)",2020,filled,Regression‐based Measures,Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",0,0.757858283255199
"Regression‐based Measures | Administrative/Registry Data | Demographic Differences in Mobility (Race, Gender, etc.)",2021,filled,Regression‐based Measures,Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",0,0.6597539553864471
"Regression‐based Measures | Administrative/Registry Data | Demographic Differences in Mobility (Race, Gender, etc.)",2022,filled,Regression‐based Measures,Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",0,0.5743491774985174
"Regression‐based Measures | Administrative/Registry Data | Demographic Differences in Mobility (Race, Gender, etc.)",2023,filled,Regression‐based Measures,Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",0,0.49999999999999994
"Regression‐based Measures | Administrative/Registry Data | Demographic Differences in Mobility (Race, Gender, etc.)",2024,filled,Regression‐based Measures,Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",0,0.435275281648062
"Regression‐based Measures | Administrative/Registry Data | Demographic Differences in Mobility (Race, Gender, etc.)",2025,filled,Regression‐based Measures,Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",0,0.37892914162759944
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1976,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1977,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1978,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1979,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1980,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1981,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1982,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1983,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1984,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1985,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1986,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1987,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1988,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1989,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1990,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1991,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1992,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1993,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1994,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1995,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1996,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1997,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1998,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1999,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2000,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2001,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2002,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2003,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2004,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2005,appeared,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,1,1.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2006,appeared,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,1,2.0
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2007,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,1.7411011265922482
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2008,appeared,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,1,2.7411011265922482
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2009,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,2.386267129806522
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2010,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,2.077366194028093
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2011,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,1.808452310383482
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2012,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,1.5743491774985174
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2013,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,1.3705505632961241
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2014,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,1.193133564903261
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2015,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,1.0386830970140466
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2016,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.904226155191741
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2017,appeared,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,1,1.904226155191741
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2018,appeared,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,1,2.9042261551917408
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2019,appeared,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,1,3.9042261551917408
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2020,appeared,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,1,4.904226155191741
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2021,appeared,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,1,5.904226155191741
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2022,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,5.139927405229879
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2023,appeared,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,1,6.139927405229879
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2024,appeared,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,1,7.139927405229879
Regression‐based Measures | Administrative/Registry Data | Empirical Estimates and Determinants,2025,filled,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,6.215667824516305
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1976,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1977,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1978,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.0
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1979,appeared,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,1,1.0
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1980,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.8705505632961241
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1981,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.757858283255199
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1982,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.6597539553864471
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1983,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.5743491774985174
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1984,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.49999999999999994
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1985,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.435275281648062
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1986,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.37892914162759944
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1987,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.3298769776932235
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1988,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.28717458874925866
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1989,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.24999999999999992
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1990,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.21763764082403095
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1991,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.1894645708137997
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1992,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.16493848884661172
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1993,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.14358729437462933
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1994,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.12499999999999996
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1995,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.10881882041201547
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1996,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.09473228540689985
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1997,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.08246924442330586
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1998,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.07179364718731467
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,1999,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.06249999999999998
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2000,appeared,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,1,1.0625
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2001,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.9249599735021319
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2002,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.805224425958649
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2003,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.7009885775981001
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2004,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.6102460010921749
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2005,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.53125
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2006,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,0.46247998675106594
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2007,appeared,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,1,1.4624799867510658
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2008,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,1.2731627762754485
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2009,appeared,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,1,2.2731627762754485
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2010,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,1.978903135350373
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2011,appeared,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,1,2.978903135350373
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2012,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,2.5932858024838574
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2013,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,2.2575864161401635
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2014,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,1.9653431262604975
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2015,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,1.7109305656362417
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2016,appeared,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,1,2.7109305656362417
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2017,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,2.3600021309713104
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2018,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,2.0545011844971275
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2019,appeared,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,1,3.0545011844971275
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2020,appeared,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,1,4.054501184497127
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2021,appeared,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,1,5.054501184497127
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2022,appeared,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,1,6.054501184497127
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2023,appeared,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,1,7.054501184497127
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2024,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,6.141299979937148
Regression‐based Measures | Administrative/Registry Data | Intergenerational Wealth Mobility and Inheritance,2025,filled,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,0,5.3463121569047605
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1976,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1977,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1978,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1979,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1980,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1981,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1982,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1983,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1984,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1985,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1986,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1987,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1988,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1989,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1990,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1991,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1992,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1993,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1994,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1995,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1996,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1997,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1998,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,1999,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2000,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2001,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2002,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2003,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2004,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2005,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2006,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2007,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2008,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2009,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2010,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2011,appeared,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,1,1.0
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2012,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.8705505632961241
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2013,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.757858283255199
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2014,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,0.6597539553864471
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2015,appeared,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,1,1.659753955386447
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2016,appeared,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,1,2.659753955386447
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2017,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,2.3154503040907657
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2018,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,2.015716566510398
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2019,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,1.7547831924209563
Regression‐based Measures | Administrative/Registry Data | Measurement and Methodological Advances,2020,filled,Regression‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,0,1.5276274966246344
