key,year,identifier,measure,datatype,rqtype,paper_count,ew
Absolute Mobility Measures | Administrative/Registry Data | Empirical Estimates and Determinants,1976,filled,Absolute Mobility Measures,Administrative/Registry Data,Empirical Estimates and Determinants,0,0.0
Others_Measure | National Survey Data | Empirical Estimates and Determinants,2015,filled,Others_Measure,National Survey Data,Empirical Estimates and Determinants,0,0.757858283255199
Others_Measure | National Survey Data | Empirical Estimates and Determinants,2016,filled,Others_Measure,National Survey Data,Empirical Estimates and Determinants,0,0.6597539553864471
Others_Measure | National Survey Data | Empirical Estimates and Determinants,2017,filled,Others_Measure,National Survey Data,Empirical Estimates and Determinants,0,0.5743491774985174
Others_Measure | National Survey Data | Empirical Estimates and Determinants,2018,filled,Others_Measure,National Survey Data,Empirical Estimates and Determinants,0,0.49999999999999994
Others_Measure | National Survey Data | Empirical Estimates and Determinants,2019,filled,Others_Measure,National Survey Data,Empirical Estimates and Determinants,0,0.435275281648062
Others_Measure | National Survey Data | Empirical Estimates and Determinants,2020,filled,Others_Measure,National Survey Data,Empirical Estimates and Determinants,0,0.37892914162759944
Others_Measure | National Survey Data | Empirical Estimates and Determinants,2021,filled,Others_Measure,National Survey Data,Empirical Estimates and Determinants,0,0.3298769776932235
Others_Measure | National Survey Data | Empirical Estimates and Determinants,2022,filled,Others_Measure,National Survey Data,Empirical Estimates and Determinants,0,0.28717458874925866
Others_Measure | National Survey Data | Empirical Estimates and Determinants,2023,filled,Others_Measure,National Survey Data,Empirical Estimates and Determinants,0,0.24999999999999992
Others_Measure | National Survey Data | Empirical Estimates and Determinants,2024,filled,Others_Measure,National Survey Data,Empirical Estimates and Determinants,0,0.21763764082403095
Others_Measure | National Survey Data | Empirical Estimates and Determinants,2025,filled,Others_Measure,National Survey Data,Empirical Estimates and Determinants,0,0.1894645708137997
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1976,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1977,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1978,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1979,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1980,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1981,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1982,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1983,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1984,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1985,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1986,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1987,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1988,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1989,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1990,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1991,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1992,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1993,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1994,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1995,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1996,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1997,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1998,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,1999,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2000,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2001,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2002,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2003,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2004,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2005,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2006,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2007,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2008,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2009,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2010,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2011,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2012,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2013,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2014,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2015,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2016,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2017,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2018,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2019,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2020,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2021,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2022,appeared,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,1,1.0
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2023,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.8705505632961241
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2024,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.757858283255199
Others_Measure | National Survey Data | Perceptions of Mobility and Attitudes,2025,filled,Others_Measure,National Survey Data,Perceptions of Mobility and Attitudes,0,0.6597539553864471
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1976,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1977,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1978,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1979,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1980,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1981,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1982,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1983,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1984,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1985,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1986,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1987,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1988,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1989,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1990,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1991,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1992,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1993,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1994,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1995,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1996,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1997,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1998,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,1999,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2000,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2001,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2002,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2003,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2004,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2005,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2006,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2007,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2008,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2009,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2010,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2011,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2012,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2013,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2014,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2015,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2016,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2017,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2018,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2019,appeared,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,1,1.0
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2020,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.8705505632961241
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2021,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.757858283255199
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2022,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.6597539553864471
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2023,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.5743491774985174
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2024,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.49999999999999994
Others_Measure | Natural/Experimental Data | Perceptions of Mobility and Attitudes,2025,filled,Others_Measure,Natural/Experimental Data,Perceptions of Mobility and Attitudes,0,0.435275281648062
Others_Measure | No dataset | Empirical Estimates and Determinants,1976,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1977,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1978,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1979,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1980,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1981,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1982,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1983,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1984,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1985,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1986,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1987,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1988,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1989,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1990,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1991,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1992,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1993,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1994,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1995,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1996,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1997,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1998,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,1999,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2000,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2001,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2002,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2003,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2004,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2005,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2006,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2007,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2008,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2009,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2010,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2011,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2012,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2013,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2014,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2015,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2016,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2017,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2018,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2019,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2020,appeared,Others_Measure,No dataset,Empirical Estimates and Determinants,1,1.0
Others_Measure | No dataset | Empirical Estimates and Determinants,2021,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.8705505632961241
Others_Measure | No dataset | Empirical Estimates and Determinants,2022,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.757858283255199
Others_Measure | No dataset | Empirical Estimates and Determinants,2023,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.6597539553864471
Others_Measure | No dataset | Empirical Estimates and Determinants,2024,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.5743491774985174
Others_Measure | No dataset | Empirical Estimates and Determinants,2025,filled,Others_Measure,No dataset,Empirical Estimates and Determinants,0,0.49999999999999994
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1976,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1977,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1978,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1979,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1980,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1981,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1982,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1983,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1984,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1985,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1986,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1987,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1988,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1989,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1990,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1991,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1992,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1993,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1994,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1995,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1996,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1997,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1998,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,1999,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
Others_Measure | No dataset | Intergenerational Wealth Mobility and Inheritance,2000,filled,Others_Measure,No dataset,Intergenerational Wealth Mobility and Inheritance,0,0.0
