from_id,to_id,weights,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,from_method_cat,from_data_cat,from_rq_cat,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,from_method_cat,from_data_cat,from_rq_cat,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year,to_method_cat,to_data_cat,to_rq_cat
https://openalex.org/W4361214653,https://openalex.org/W2022256544,1,Others,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,Regression‐based Measures,Others,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Others,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,Regression‐based Measures,Others,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4364368805,https://openalex.org/W2022256544,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4367052625,https://openalex.org/W2022256544,1,Linked Administrative Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,Rank‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Linked Administrative Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,Rank‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4367597654,https://openalex.org/W2022256544,1,No dataset,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2023,Decomposition / Structural Approaches,No dataset,"Policy, Institutional, and Geographic Impacts",No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,No dataset,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2023,Decomposition / Structural Approaches,No dataset,"Policy, Institutional, and Geographic Impacts",No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4381660505,https://openalex.org/W2022256544,1,Linked Administrative Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Linked Administrative Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2023,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4381736130,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2023,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2023,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4384133380,https://openalex.org/W2022256544,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4385494974,https://openalex.org/W2022256544,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4386370708,https://openalex.org/W2022256544,1,Administrative/Registry Data,Rank‐based Measures,Measurement and Methodological Advances,2023,Rank‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Administrative/Registry Data,Rank‐based Measures,Measurement and Methodological Advances,2023,Rank‐based Measures,Administrative/Registry Data,Measurement and Methodological Advances,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4387158607,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Rank‐based Measures,Empirical Estimates and Determinants,2023,Rank‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Panel/Longitudinal Surveys,Rank‐based Measures,Empirical Estimates and Determinants,2023,Rank‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4387172619,https://openalex.org/W2022256544,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4388938469,https://openalex.org/W2022256544,1,Administrative/Registry Data,Transition Matrix / Probability Measures,Empirical Estimates and Determinants,2023,Transition Matrix / Probability Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Administrative/Registry Data,Transition Matrix / Probability Measures,Empirical Estimates and Determinants,2023,Transition Matrix / Probability Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W439017983,https://openalex.org/W2022256544,1,Linked Administrative Data,Regression‐based Measures,Others,2012,Regression‐based Measures,Linked Administrative Data,Others,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Linked Administrative Data,Regression‐based Measures,Others,2012,Regression‐based Measures,Linked Administrative Data,Others,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4396596924,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016,Regression‐based Measures,Panel/Longitudinal Surveys,"Policy, Institutional, and Geographic Impacts",No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Panel/Longitudinal Surveys,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2016,Regression‐based Measures,Panel/Longitudinal Surveys,"Policy, Institutional, and Geographic Impacts",No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4399290172,https://openalex.org/W2022256544,1,Administrative/Registry Data,Absolute Mobility Measures,Empirical Estimates and Determinants,2024,Absolute Mobility Measures,Administrative/Registry Data,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Administrative/Registry Data,Absolute Mobility Measures,Empirical Estimates and Determinants,2024,Absolute Mobility Measures,Administrative/Registry Data,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4399323633,https://openalex.org/W2022256544,1,Others,Others,Empirical Estimates and Determinants,2024,Regression‐based Measures,Others,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Others,Others,Empirical Estimates and Determinants,2024,Regression‐based Measures,Others,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4401242778,https://openalex.org/W2022256544,1,Natural/Experimental Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2024,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Natural/Experimental Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2024,Regression‐based Measures,Natural/Experimental Data,"Policy, Institutional, and Geographic Impacts",No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4401871424,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2024,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2024,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4402066912,https://openalex.org/W2022256544,1,International Panel Data,Others,Empirical Estimates and Determinants,2024,Regression‐based Measures,International Panel Data,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,International Panel Data,Others,Empirical Estimates and Determinants,2024,Regression‐based Measures,International Panel Data,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4402923847,https://openalex.org/W2022256544,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Regression‐based Measures,National Survey Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Regression‐based Measures,National Survey Data,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4403370613,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Others,Empirical Estimates and Determinants,2024,Others,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Panel/Longitudinal Surveys,Others,Empirical Estimates and Determinants,2024,Others,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4404002973,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2024,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W4407152405,https://openalex.org/W2022256544,1,Opportunity Atlas,Regression‐based Measures,Empirical Estimates and Determinants,2025,Regression‐based Measures,Big Data,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Opportunity Atlas,Regression‐based Measures,Empirical Estimates and Determinants,2025,Regression‐based Measures,Big Data,Empirical Estimates and Determinants,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W70509848,https://openalex.org/W2022256544,1,No dataset,Regression‐based Measures,Theoretical and Structural Models,2012,Regression‐based Measures,No dataset,Theoretical and Structural Models,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,No dataset,Regression‐based Measures,Theoretical and Structural Models,2012,Regression‐based Measures,No dataset,Theoretical and Structural Models,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W765699370,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Non‐parametric Approaches,Empirical Estimates and Determinants,2014,Non‐parametric Approaches,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Panel/Longitudinal Surveys,Non‐parametric Approaches,Empirical Estimates and Determinants,2014,Non‐parametric Approaches,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979,Decomposition / Structural Approaches,No dataset,Theoretical and Structural Models
https://openalex.org/W2148814768,https://openalex.org/W1988669335,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2005,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2005,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W2123210148,https://openalex.org/W1988669335,1,National Survey Data,Absolute Mobility Measures,Empirical Estimates and Determinants,2013,Others,National Survey Data,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,National Survey Data,Absolute Mobility Measures,Empirical Estimates and Determinants,2013,Others,National Survey Data,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W1524458346,https://openalex.org/W1988669335,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2014,Regression‐based Measures,National Survey Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2014,Regression‐based Measures,National Survey Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W1546068527,https://openalex.org/W1988669335,1,National Survey Data,Others,Measurement and Methodological Advances,2007,Others,Administrative/Registry Data,Measurement and Methodological Advances,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,National Survey Data,Others,Measurement and Methodological Advances,2007,Others,Administrative/Registry Data,Measurement and Methodological Advances,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W1559271355,https://openalex.org/W1988669335,1,Linked Administrative Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,1998,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Linked Administrative Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,1998,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W1578919155,https://openalex.org/W1988669335,1,Others,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2006,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Others,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2006,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W1581391655,https://openalex.org/W1988669335,1,Administrative/Registry Data,Transition Matrix / Probability Measures,Intergenerational Wealth Mobility and Inheritance,1998,Transition Matrix / Probability Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Administrative/Registry Data,Transition Matrix / Probability Measures,Intergenerational Wealth Mobility and Inheritance,1998,Transition Matrix / Probability Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W2009705015,https://openalex.org/W1988669335,1,Panel/Longitudinal Surveys,Non‐parametric Approaches,Measurement and Methodological Advances,2002,Non‐parametric Approaches,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Panel/Longitudinal Surveys,Non‐parametric Approaches,Measurement and Methodological Advances,2002,Non‐parametric Approaches,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W2044900547,https://openalex.org/W1988669335,1,Panel/Longitudinal Surveys,Transition Matrix / Probability Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2005,Transition Matrix / Probability Measures,Panel/Longitudinal Surveys,"Demographic Differences in Mobility (Race, Gender, etc.)",Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Panel/Longitudinal Surveys,Transition Matrix / Probability Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2005,Transition Matrix / Probability Measures,Panel/Longitudinal Surveys,"Demographic Differences in Mobility (Race, Gender, etc.)",Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W2108734997,https://openalex.org/W1988669335,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2014,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2014,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W2127281421,https://openalex.org/W1988669335,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2008,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2008,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W2403977165,https://openalex.org/W1988669335,1,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2007,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2007,Regression‐based Measures,Administrative/Registry Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W2766173862,https://openalex.org/W1988669335,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2017,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W3043938586,https://openalex.org/W1988669335,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2020,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2020,Regression‐based Measures,Panel/Longitudinal Surveys,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W3121694509,https://openalex.org/W1988669335,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W4205552064,https://openalex.org/W1988669335,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2022,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2022,Regression‐based Measures,National Survey Data,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W4390066466,https://openalex.org/W1988669335,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Regression‐based Measures,Linked Administrative Data,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Regression‐based Measures,Linked Administrative Data,Empirical Estimates and Determinants,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1990,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants
https://openalex.org/W3032637579,https://openalex.org/W2078842385,1,Administrative/Registry Data,Others,Empirical Estimates and Determinants,2020,Others,Administrative/Registry Data,Empirical Estimates and Determinants,No dataset,Regression‐based Measures,Theoretical and Structural Models,1997,Administrative/Registry Data,Others,Empirical Estimates and Determinants,2020,Others,Administrative/Registry Data,Empirical Estimates and Determinants,No dataset,Regression‐based Measures,Theoretical and Structural Models,1997,Others,No dataset,Theoretical and Structural Models
https://openalex.org/W4234924712,https://openalex.org/W3121694509,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2020,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2020,Regression‐based Measures,No dataset,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W4238028113,https://openalex.org/W3121694509,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2016,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2016,Regression‐based Measures,Panel/Longitudinal Surveys,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
https://openalex.org/W1578919155,https://openalex.org/W3121694509,1,Others,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2006,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Others,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2006,Regression‐based Measures,Administrative/Registry Data,Empirical Estimates and Determinants,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Regression‐based Measures,Linked Administrative Data,Intergenerational Wealth Mobility and Inheritance
