to_year,from_type,from_val,to_type,to_val,source,weight
2014,DataType,Others_DataType,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2014,DataType,Others_DataType,DataType,International Panel Data,citation,1
2014,Measure,Others_Measure,DataType,Archival/Historical Data,citation,1
2014,Measure,Others_Measure,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2014,Measure,Others_Measure,Measure,Decomposition / Structural Approaches,citation,1
2014,Measure,Others_Measure,DataType,Panel/Longitudinal Surveys,citation,1
2014,RqType,Theoretical and Structural Models,DataType,Panel/Longitudinal Surveys,citation,1
2014,RqType,Theoretical and Structural Models,DataType,Archival/Historical Data,citation,1
2014,DataType,National Survey Data,DataType,Pseudo-Panel/Household Budget Survey,citation,1
2014,DataType,Administrative/Registry Data,DataType,Administrative/Registry Data,citation,1
2014,DataType,Administrative/Registry Data,Measure,Non‐parametric Approaches,citation,1
2014,DataType,Administrative/Registry Data,RqType,"Policy, Institutional, and Geographic Impacts",citation,1
2014,RqType,"Policy, Institutional, and Geographic Impacts",RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2014,RqType,"Policy, Institutional, and Geographic Impacts",DataType,Administrative/Registry Data,citation,1
2014,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Non‐parametric Approaches,citation,1
2014,RqType,"Policy, Institutional, and Geographic Impacts",DataType,Natural/Experimental Data,citation,1
2014,DataType,University/Institution Data,Measure,Regression‐based Measures,citation,1
2014,DataType,University/Institution Data,DataType,No dataset,citation,1
2014,Measure,Absolute Mobility Measures,DataType,National Survey Data,citation,1
2014,DataType,Linked Administrative Data,DataType,Panel/Longitudinal Surveys,citation,1
2014,DataType,Linked Administrative Data,Measure,Decomposition / Structural Approaches,citation,1
2014,DataType,Linked Administrative Data,Measure,Absolute Mobility Measures,citation,1
2014,DataType,Linked Administrative Data,RqType,Measurement and Methodological Advances,citation,1
2014,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Natural/Experimental Data,citation,1
2014,Measure,Regression‐based Measures,DataType,Pseudo-Panel/Household Budget Survey,citation,1
2014,Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,citation,1
2014,Measure,Regression‐based Measures,RqType,Measurement and Methodological Advances,citation,1
2015,Measure,Regression‐based Measures,Measure,Regression‐based Measures,citation,30
2015,RqType,Empirical Estimates and Determinants,Measure,Regression‐based Measures,citation,25
2015,DataType,Panel/Longitudinal Surveys,Measure,Regression‐based Measures,citation,20
2015,RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,citation,18
2015,Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,citation,18
2015,Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,citation,18
2015,DataType,Panel/Longitudinal Surveys,DataType,Panel/Longitudinal Surveys,citation,14
2015,RqType,Empirical Estimates and Determinants,RqType,Empirical Estimates and Determinants,citation,13
2015,DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,citation,13
2015,RqType,Empirical Estimates and Determinants,RqType,Measurement and Methodological Advances,citation,11
2015,Measure,Regression‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,11
2015,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Regression‐based Measures,citation,10
2015,Measure,Regression‐based Measures,DataType,National Survey Data,citation,10
2015,RqType,Empirical Estimates and Determinants,Measure,Rank‐based Measures,citation,10
2015,Measure,Regression‐based Measures,RqType,Measurement and Methodological Advances,citation,9
2015,Measure,Regression‐based Measures,Measure,Rank‐based Measures,citation,9
2015,Measure,Rank‐based Measures,Measure,Regression‐based Measures,citation,9
2015,DataType,Panel/Longitudinal Surveys,RqType,Intergenerational Wealth Mobility and Inheritance,citation,8
2015,RqType,Empirical Estimates and Determinants,RqType,Intergenerational Wealth Mobility and Inheritance,citation,7
2015,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,citation,7
2015,DataType,No dataset,Measure,Regression‐based Measures,citation,7
2015,DataType,No dataset,RqType,Empirical Estimates and Determinants,citation,7
2015,RqType,Empirical Estimates and Determinants,DataType,National Survey Data,citation,6
2015,DataType,Panel/Longitudinal Surveys,DataType,National Survey Data,citation,6
2015,DataType,Panel/Longitudinal Surveys,RqType,Measurement and Methodological Advances,citation,5
2015,DataType,Panel/Longitudinal Surveys,Measure,Rank‐based Measures,citation,5
2015,Measure,Absolute Mobility Measures,Measure,Regression‐based Measures,citation,5
2015,Measure,Regression‐based Measures,DataType,Linked Administrative Data,citation,5
2015,DataType,Administrative/Registry Data,Measure,Regression‐based Measures,citation,5
2015,DataType,Linked Administrative Data,Measure,Regression‐based Measures,citation,4
2015,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Intergenerational Wealth Mobility and Inheritance,citation,4
2015,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,National Survey Data,citation,4
2015,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,citation,4
2015,Measure,Regression‐based Measures,DataType,No dataset,citation,4
2015,Measure,Regression‐based Measures,Measure,Decomposition / Structural Approaches,citation,4
2015,DataType,No dataset,DataType,National Survey Data,citation,4
2015,RqType,Measurement and Methodological Advances,Measure,Regression‐based Measures,citation,4
2015,RqType,Measurement and Methodological Advances,RqType,Empirical Estimates and Determinants,citation,4
2015,Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,citation,4
2015,Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,citation,4
2015,Measure,Rank‐based Measures,DataType,National Survey Data,citation,4
2015,Measure,Rank‐based Measures,DataType,Panel/Longitudinal Surveys,citation,4
2015,Measure,Rank‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,3
2015,DataType,No dataset,DataType,Panel/Longitudinal Surveys,citation,3
2015,DataType,No dataset,DataType,Linked Administrative Data,citation,3
2015,RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,citation,3
2015,RqType,Empirical Estimates and Determinants,DataType,No dataset,citation,3
2015,RqType,Empirical Estimates and Determinants,Measure,Decomposition / Structural Approaches,citation,3
2015,DataType,Panel/Longitudinal Surveys,DataType,Linked Administrative Data,citation,3
2015,DataType,Panel/Longitudinal Surveys,Measure,Non‐parametric Approaches,citation,3
2015,DataType,Panel/Longitudinal Surveys,DataType,No dataset,citation,3
2015,DataType,Panel/Longitudinal Surveys,Measure,Decomposition / Structural Approaches,citation,3
2015,Measure,Others_Measure,Measure,Regression‐based Measures,citation,3
2015,Measure,Others_Measure,RqType,Measurement and Methodological Advances,citation,3
2015,RqType,Theoretical and Structural Models,RqType,Empirical Estimates and Determinants,citation,3
2015,DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,citation,3
2015,DataType,Administrative/Registry Data,DataType,National Survey Data,citation,3
2015,Measure,Absolute Mobility Measures,RqType,Measurement and Methodological Advances,citation,3
2015,Measure,Absolute Mobility Measures,Measure,Rank‐based Measures,citation,3
2015,Measure,Absolute Mobility Measures,DataType,Panel/Longitudinal Surveys,citation,3
2015,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,citation,3
2015,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Measurement and Methodological Advances,citation,3
2015,Measure,Regression‐based Measures,Measure,Non‐parametric Approaches,citation,3
2015,DataType,Linked Administrative Data,DataType,Panel/Longitudinal Surveys,citation,2
2015,DataType,Linked Administrative Data,RqType,Measurement and Methodological Advances,citation,2
2015,DataType,Linked Administrative Data,Measure,Rank‐based Measures,citation,2
2015,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Non‐parametric Approaches,citation,2
2015,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,No dataset,citation,2
2015,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Decomposition / Structural Approaches,citation,2
2015,DataType,Others_DataType,Measure,Regression‐based Measures,citation,2
2015,DataType,Others_DataType,DataType,Panel/Longitudinal Surveys,citation,2
2015,DataType,Others_DataType,RqType,Measurement and Methodological Advances,citation,2
2015,DataType,Others_DataType,RqType,Empirical Estimates and Determinants,citation,2
2015,Measure,Others_Measure,Measure,Rank‐based Measures,citation,2
2015,Measure,Others_Measure,DataType,Panel/Longitudinal Surveys,citation,2
2015,RqType,Theoretical and Structural Models,Measure,Regression‐based Measures,citation,2
2015,RqType,Theoretical and Structural Models,DataType,National Survey Data,citation,2
2015,DataType,National Survey Data,Measure,Regression‐based Measures,citation,2
2015,DataType,Administrative/Registry Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,2
2015,DataType,Administrative/Registry Data,DataType,Panel/Longitudinal Surveys,citation,2
2015,Measure,Decomposition / Structural Approaches,Measure,Regression‐based Measures,citation,2
2015,Measure,Decomposition / Structural Approaches,DataType,National Survey Data,citation,2
2015,Measure,Rank‐based Measures,RqType,Measurement and Methodological Advances,citation,2
2015,Measure,Rank‐based Measures,Measure,Rank‐based Measures,citation,2
2015,Measure,Non‐parametric Approaches,Measure,Regression‐based Measures,citation,2
2015,Measure,Non‐parametric Approaches,DataType,Panel/Longitudinal Surveys,citation,2
2015,Measure,Non‐parametric Approaches,RqType,Measurement and Methodological Advances,citation,2
2015,Measure,Non‐parametric Approaches,DataType,Linked Administrative Data,citation,2
2015,Measure,Non‐parametric Approaches,RqType,Empirical Estimates and Determinants,citation,2
2015,Measure,Non‐parametric Approaches,Measure,Non‐parametric Approaches,citation,2
2015,DataType,No dataset,RqType,Measurement and Methodological Advances,citation,2
2015,DataType,No dataset,Measure,Non‐parametric Approaches,citation,2
2015,RqType,Empirical Estimates and Determinants,Measure,Non‐parametric Approaches,citation,2
2015,RqType,Measurement and Methodological Advances,DataType,National Survey Data,citation,2
2015,RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,citation,2
2015,RqType,Measurement and Methodological Advances,Measure,Non‐parametric Approaches,citation,2
2015,RqType,Measurement and Methodological Advances,DataType,Panel/Longitudinal Surveys,citation,2
2015,DataType,No dataset,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2015,DataType,No dataset,Measure,Others_Measure,citation,1
2015,RqType,Empirical Estimates and Determinants,Measure,Others_Measure,citation,1
2015,RqType,Empirical Estimates and Determinants,DataType,Administrative/Registry Data,citation,1
2015,Measure,Transition Matrix / Probability Measures,Measure,Regression‐based Measures,citation,1
2015,Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,citation,1
2015,Measure,Transition Matrix / Probability Measures,DataType,National Survey Data,citation,1
2015,RqType,Measurement and Methodological Advances,RqType,Measurement and Methodological Advances,citation,1
2015,RqType,Measurement and Methodological Advances,Measure,Rank‐based Measures,citation,1
2015,Measure,Decomposition / Structural Approaches,DataType,No dataset,citation,1
2015,Measure,Decomposition / Structural Approaches,Measure,Decomposition / Structural Approaches,citation,1
2015,Measure,Decomposition / Structural Approaches,DataType,Linked Administrative Data,citation,1
2015,Measure,Decomposition / Structural Approaches,Measure,Others_Measure,citation,1
2015,DataType,International Panel Data,DataType,Linked Administrative Data,citation,1
2015,DataType,International Panel Data,RqType,Empirical Estimates and Determinants,citation,1
2015,DataType,International Panel Data,Measure,Others_Measure,citation,1
2015,Measure,Rank‐based Measures,DataType,Linked Administrative Data,citation,1
2015,DataType,Archival/Historical Data,Measure,Regression‐based Measures,citation,1
2015,DataType,Archival/Historical Data,RqType,Measurement and Methodological Advances,citation,1
2015,DataType,Archival/Historical Data,DataType,Administrative/Registry Data,citation,1
2015,DataType,Archival/Historical Data,Measure,Rank‐based Measures,citation,1
2015,Measure,Absolute Mobility Measures,DataType,Administrative/Registry Data,citation,1
2015,Measure,Absolute Mobility Measures,RqType,Empirical Estimates and Determinants,citation,1
2015,Measure,Absolute Mobility Measures,DataType,National Survey Data,citation,1
2015,Measure,Absolute Mobility Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2015,DataType,Linked Administrative Data,DataType,Linked Administrative Data,citation,1
2015,DataType,Linked Administrative Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2015,DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,citation,1
2015,DataType,Linked Administrative Data,DataType,National Survey Data,citation,1
2015,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Administrative/Registry Data,citation,1
2015,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Rank‐based Measures,citation,1
2015,Measure,Regression‐based Measures,Measure,Others_Measure,citation,1
2015,Measure,Regression‐based Measures,DataType,Administrative/Registry Data,citation,1
2015,RqType,Measurement and Methodological Advances,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2015,DataType,Others_DataType,DataType,Linked Administrative Data,citation,1
2015,DataType,Others_DataType,Measure,Non‐parametric Approaches,citation,1
2015,DataType,Others_DataType,Measure,Rank‐based Measures,citation,1
2015,DataType,Others_DataType,DataType,No dataset,citation,1
2015,DataType,Others_DataType,Measure,Decomposition / Structural Approaches,citation,1
2015,Measure,Others_Measure,DataType,Administrative/Registry Data,citation,1
2015,Measure,Others_Measure,DataType,Linked Administrative Data,citation,1
2015,Measure,Others_Measure,RqType,Empirical Estimates and Determinants,citation,1
2015,Measure,Others_Measure,Measure,Non‐parametric Approaches,citation,1
2015,RqType,Theoretical and Structural Models,DataType,Linked Administrative Data,citation,1
2015,RqType,Theoretical and Structural Models,Measure,Others_Measure,citation,1
2015,DataType,National Survey Data,DataType,Panel/Longitudinal Surveys,citation,1
2015,DataType,National Survey Data,RqType,Measurement and Methodological Advances,citation,1
2015,DataType,National Survey Data,Measure,Rank‐based Measures,citation,1
2015,DataType,National Survey Data,RqType,Empirical Estimates and Determinants,citation,1
2015,DataType,National Survey Data,DataType,National Survey Data,citation,1
2015,DataType,Administrative/Registry Data,DataType,No dataset,citation,1
2015,DataType,Administrative/Registry Data,Measure,Decomposition / Structural Approaches,citation,1
2015,DataType,Administrative/Registry Data,RqType,Measurement and Methodological Advances,citation,1
2015,DataType,Administrative/Registry Data,Measure,Rank‐based Measures,citation,1
2015,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Regression‐based Measures,citation,1
2015,RqType,"Policy, Institutional, and Geographic Impacts",RqType,Empirical Estimates and Determinants,citation,1
2015,RqType,"Policy, Institutional, and Geographic Impacts",DataType,National Survey Data,citation,1
2015,DataType,University/Institution Data,Measure,Regression‐based Measures,citation,1
2015,DataType,University/Institution Data,RqType,Measurement and Methodological Advances,citation,1
2015,DataType,University/Institution Data,DataType,Administrative/Registry Data,citation,1
2015,DataType,University/Institution Data,Measure,Rank‐based Measures,citation,1
2016,Measure,Regression‐based Measures,Measure,Regression‐based Measures,citation,73
2016,RqType,Empirical Estimates and Determinants,Measure,Regression‐based Measures,citation,54
2016,Measure,Rank‐based Measures,Measure,Regression‐based Measures,citation,48
2016,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Regression‐based Measures,citation,40
2016,Measure,Regression‐based Measures,RqType,Measurement and Methodological Advances,citation,38
2016,Measure,Regression‐based Measures,DataType,Administrative/Registry Data,citation,35
2016,DataType,Administrative/Registry Data,Measure,Regression‐based Measures,citation,35
2016,DataType,Panel/Longitudinal Surveys,Measure,Regression‐based Measures,citation,33
2016,DataType,Linked Administrative Data,Measure,Regression‐based Measures,citation,29
2016,RqType,Empirical Estimates and Determinants,RqType,Measurement and Methodological Advances,citation,26
2016,RqType,Empirical Estimates and Determinants,DataType,Administrative/Registry Data,citation,26
2016,RqType,Measurement and Methodological Advances,Measure,Regression‐based Measures,citation,26
2016,DataType,Panel/Longitudinal Surveys,RqType,Measurement and Methodological Advances,citation,23
2016,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Measurement and Methodological Advances,citation,22
2016,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Administrative/Registry Data,citation,22
2016,Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,citation,21
2016,Measure,Rank‐based Measures,RqType,Measurement and Methodological Advances,citation,19
2016,Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,citation,18
2016,Measure,Regression‐based Measures,Measure,Others_Measure,citation,18
2016,Measure,Rank‐based Measures,DataType,Administrative/Registry Data,citation,17
2016,DataType,Linked Administrative Data,RqType,Measurement and Methodological Advances,citation,16
2016,DataType,No dataset,Measure,Regression‐based Measures,citation,16
2016,DataType,Administrative/Registry Data,DataType,Administrative/Registry Data,citation,16
2016,DataType,Linked Administrative Data,DataType,Administrative/Registry Data,citation,15
2016,Measure,Rank‐based Measures,DataType,Others_DataType,citation,15
2016,Measure,Rank‐based Measures,Measure,Others_Measure,citation,15
2016,RqType,Empirical Estimates and Determinants,RqType,Empirical Estimates and Determinants,citation,15
2016,DataType,Panel/Longitudinal Surveys,DataType,Administrative/Registry Data,citation,14
2016,Measure,Regression‐based Measures,RqType,"Policy, Institutional, and Geographic Impacts",citation,14
2016,Measure,Absolute Mobility Measures,Measure,Regression‐based Measures,citation,13
2016,Measure,Regression‐based Measures,DataType,Others_DataType,citation,13
2016,RqType,Measurement and Methodological Advances,RqType,Empirical Estimates and Determinants,citation,13
2016,RqType,Empirical Estimates and Determinants,DataType,Others_DataType,citation,12
2016,RqType,Empirical Estimates and Determinants,Measure,Others_Measure,citation,12
2016,RqType,Empirical Estimates and Determinants,RqType,"Policy, Institutional, and Geographic Impacts",citation,12
2016,RqType,Measurement and Methodological Advances,Measure,Others_Measure,citation,12
2016,Measure,Transition Matrix / Probability Measures,Measure,Regression‐based Measures,citation,11
2016,Measure,Regression‐based Measures,DataType,Panel/Longitudinal Surveys,citation,11
2016,DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,citation,11
2016,DataType,Administrative/Registry Data,RqType,Measurement and Methodological Advances,citation,10
2016,DataType,Administrative/Registry Data,DataType,Others_DataType,citation,10
2016,DataType,Administrative/Registry Data,Measure,Others_Measure,citation,10
2016,DataType,Panel/Longitudinal Surveys,DataType,Panel/Longitudinal Surveys,citation,10
2016,RqType,Empirical Estimates and Determinants,DataType,Panel/Longitudinal Surveys,citation,9
2016,DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,citation,9
2016,RqType,Measurement and Methodological Advances,RqType,Measurement and Methodological Advances,citation,9
2016,RqType,Measurement and Methodological Advances,DataType,Others_DataType,citation,9
2016,DataType,National Survey Data,Measure,Regression‐based Measures,citation,9
2016,Measure,Regression‐based Measures,DataType,No dataset,citation,9
2016,DataType,Linked Administrative Data,Measure,Others_Measure,citation,8
2016,DataType,Administrative/Registry Data,RqType,"Policy, Institutional, and Geographic Impacts",citation,8
2016,DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,citation,7
2016,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Intergenerational Wealth Mobility and Inheritance,citation,7
2016,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,citation,7
2016,Measure,Regression‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,7
2016,DataType,No dataset,DataType,Panel/Longitudinal Surveys,citation,7
2016,DataType,No dataset,RqType,Measurement and Methodological Advances,citation,7
2016,Measure,Decomposition / Structural Approaches,Measure,Regression‐based Measures,citation,7
2016,Measure,Rank‐based Measures,DataType,Panel/Longitudinal Surveys,citation,7
2016,Measure,Rank‐based Measures,RqType,"Policy, Institutional, and Geographic Impacts",citation,6
2016,Measure,Others_Measure,Measure,Regression‐based Measures,citation,6
2016,DataType,Administrative/Registry Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,6
2016,DataType,Administrative/Registry Data,Measure,Rank‐based Measures,citation,6
2016,DataType,Panel/Longitudinal Surveys,Measure,Others_Measure,citation,6
2016,Measure,Absolute Mobility Measures,RqType,Measurement and Methodological Advances,citation,6
2016,Measure,Absolute Mobility Measures,DataType,Administrative/Registry Data,citation,6
2016,DataType,Linked Administrative Data,DataType,Others_DataType,citation,6
2016,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Rank‐based Measures,citation,6
2016,RqType,Intergenerational Wealth Mobility and Inheritance,RqType,"Policy, Institutional, and Geographic Impacts",citation,6
2016,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Others_Measure,citation,6
2016,Measure,Regression‐based Measures,Measure,Rank‐based Measures,citation,6
2016,DataType,No dataset,RqType,Empirical Estimates and Determinants,citation,6
2016,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Linked Administrative Data,citation,5
2016,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Panel/Longitudinal Surveys,citation,5
2016,Measure,Regression‐based Measures,Measure,Absolute Mobility Measures,citation,5
2016,Measure,Regression‐based Measures,DataType,National Survey Data,citation,5
2016,Measure,Regression‐based Measures,DataType,Linked Administrative Data,citation,5
2016,DataType,Administrative/Registry Data,DataType,Linked Administrative Data,citation,5
2016,Measure,Decomposition / Structural Approaches,RqType,Measurement and Methodological Advances,citation,5
2016,Measure,Decomposition / Structural Approaches,DataType,Administrative/Registry Data,citation,5
2016,Measure,Rank‐based Measures,RqType,Intergenerational Wealth Mobility and Inheritance,citation,5
2016,Measure,Rank‐based Measures,Measure,Rank‐based Measures,citation,5
2016,Measure,Non‐parametric Approaches,Measure,Regression‐based Measures,citation,5
2016,RqType,Empirical Estimates and Determinants,RqType,Intergenerational Wealth Mobility and Inheritance,citation,5
2016,DataType,Panel/Longitudinal Surveys,DataType,No dataset,citation,5
2016,RqType,Measurement and Methodological Advances,DataType,Administrative/Registry Data,citation,5
2016,RqType,Measurement and Methodological Advances,DataType,No dataset,citation,5
2016,RqType,Empirical Estimates and Determinants,Measure,Rank‐based Measures,citation,4
2016,Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,citation,4
2016,Measure,Transition Matrix / Probability Measures,DataType,Others_DataType,citation,4
2016,Measure,Transition Matrix / Probability Measures,Measure,Others_Measure,citation,4
2016,Measure,Transition Matrix / Probability Measures,RqType,Measurement and Methodological Advances,citation,4
2016,Measure,Transition Matrix / Probability Measures,DataType,Administrative/Registry Data,citation,4
2016,DataType,Panel/Longitudinal Surveys,DataType,Others_DataType,citation,4
2016,RqType,Measurement and Methodological Advances,DataType,Panel/Longitudinal Surveys,citation,4
2016,Measure,Others_Measure,RqType,Measurement and Methodological Advances,citation,4
2016,DataType,National Survey Data,RqType,Empirical Estimates and Determinants,citation,4
2016,DataType,National Survey Data,DataType,Administrative/Registry Data,citation,4
2016,Measure,Absolute Mobility Measures,RqType,Empirical Estimates and Determinants,citation,4
2016,Measure,Absolute Mobility Measures,DataType,Others_DataType,citation,4
2016,Measure,Absolute Mobility Measures,Measure,Others_Measure,citation,4
2016,DataType,Linked Administrative Data,DataType,Linked Administrative Data,citation,4
2016,DataType,Linked Administrative Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,4
2016,DataType,Linked Administrative Data,Measure,Rank‐based Measures,citation,4
2016,DataType,Linked Administrative Data,DataType,No dataset,citation,4
2016,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,No dataset,citation,4
2016,RqType,Intergenerational Wealth Mobility and Inheritance,DataType,Others_DataType,citation,4
2016,Measure,Regression‐based Measures,Measure,Transition Matrix / Probability Measures,citation,4
2016,Measure,Rank‐based Measures,DataType,Linked Administrative Data,citation,4
2016,DataType,International Panel Data,Measure,Regression‐based Measures,citation,3
2016,Measure,Rank‐based Measures,DataType,No dataset,citation,3
2016,Measure,Others_Measure,DataType,Administrative/Registry Data,citation,3
2016,DataType,National Survey Data,RqType,Measurement and Methodological Advances,citation,3
2016,DataType,National Survey Data,DataType,Others_DataType,citation,3
2016,DataType,National Survey Data,Measure,Others_Measure,citation,3
2016,RqType,"Policy, Institutional, and Geographic Impacts",Measure,Regression‐based Measures,citation,3
2016,DataType,No dataset,DataType,Others_DataType,citation,3
2016,DataType,No dataset,Measure,Others_Measure,citation,3
2016,DataType,No dataset,DataType,Administrative/Registry Data,citation,3
2016,DataType,No dataset,RqType,"Policy, Institutional, and Geographic Impacts",citation,3
2016,RqType,Empirical Estimates and Determinants,Measure,Absolute Mobility Measures,citation,3
2016,RqType,Empirical Estimates and Determinants,DataType,National Survey Data,citation,3
2016,RqType,Empirical Estimates and Determinants,DataType,No dataset,citation,3
2016,RqType,Empirical Estimates and Determinants,DataType,Linked Administrative Data,citation,3
2016,DataType,Panel/Longitudinal Surveys,Measure,Transition Matrix / Probability Measures,citation,3
2016,DataType,Panel/Longitudinal Surveys,RqType,"Policy, Institutional, and Geographic Impacts",citation,3
2016,RqType,Measurement and Methodological Advances,RqType,"Policy, Institutional, and Geographic Impacts",citation,3
2016,DataType,Linked Administrative Data,RqType,"Policy, Institutional, and Geographic Impacts",citation,3
2016,Measure,Absolute Mobility Measures,RqType,"Policy, Institutional, and Geographic Impacts",citation,2
2016,DataType,Linked Administrative Data,Measure,Transition Matrix / Probability Measures,citation,2
2016,RqType,Intergenerational Wealth Mobility and Inheritance,Measure,Transition Matrix / Probability Measures,citation,2
2016,Measure,Others_Measure,DataType,Panel/Longitudinal Surveys,citation,2
2016,RqType,Theoretical and Structural Models,Measure,Regression‐based Measures,citation,2
2016,DataType,National Survey Data,RqType,"Policy, Institutional, and Geographic Impacts",citation,2
2016,DataType,National Survey Data,RqType,Intergenerational Wealth Mobility and Inheritance,citation,2
2016,DataType,Administrative/Registry Data,DataType,Panel/Longitudinal Surveys,citation,2
2016,RqType,"Policy, Institutional, and Geographic Impacts",RqType,Measurement and Methodological Advances,citation,2
2016,RqType,"Policy, Institutional, and Geographic Impacts",DataType,Administrative/Registry Data,citation,2
2016,Measure,Decomposition / Structural Approaches,DataType,No dataset,citation,2
2016,Measure,Decomposition / Structural Approaches,Measure,Transition Matrix / Probability Measures,citation,2
2016,Measure,Decomposition / Structural Approaches,RqType,"Policy, Institutional, and Geographic Impacts",citation,2
2016,DataType,International Panel Data,DataType,Administrative/Registry Data,citation,2
2016,Measure,Rank‐based Measures,Measure,Transition Matrix / Probability Measures,citation,2
2016,Measure,Multigenerational Measures,Measure,Regression‐based Measures,citation,2
2016,Measure,Multigenerational Measures,RqType,Measurement and Methodological Advances,citation,2
2016,Measure,Non‐parametric Approaches,DataType,Administrative/Registry Data,citation,2
2016,Measure,Non‐parametric Approaches,RqType,"Policy, Institutional, and Geographic Impacts",citation,2
2016,Measure,Non‐parametric Approaches,DataType,Panel/Longitudinal Surveys,citation,2
2016,Measure,Non‐parametric Approaches,RqType,Empirical Estimates and Determinants,citation,2
2016,RqType,Empirical Estimates and Determinants,DataType,Archival/Historical Data,citation,2
2016,RqType,Empirical Estimates and Determinants,Measure,Transition Matrix / Probability Measures,citation,2
2016,Measure,Transition Matrix / Probability Measures,Measure,Rank‐based Measures,citation,2
2016,Measure,Transition Matrix / Probability Measures,RqType,"Policy, Institutional, and Geographic Impacts",citation,2
2016,DataType,Panel/Longitudinal Surveys,Measure,Absolute Mobility Measures,citation,2
2016,DataType,Panel/Longitudinal Surveys,DataType,National Survey Data,citation,2
2016,RqType,Measurement and Methodological Advances,DataType,Linked Administrative Data,citation,2
2016,RqType,Measurement and Methodological Advances,RqType,Intergenerational Wealth Mobility and Inheritance,citation,2
2016,RqType,Measurement and Methodological Advances,Measure,Rank‐based Measures,citation,2
2016,RqType,Measurement and Methodological Advances,Measure,Transition Matrix / Probability Measures,citation,2
2016,DataType,No dataset,DataType,International Panel Data,citation,1
2016,DataType,No dataset,Measure,Absolute Mobility Measures,citation,1
2016,DataType,No dataset,DataType,National Survey Data,citation,1
2016,DataType,No dataset,RqType,Intergenerational Wealth Mobility and Inheritance,citation,1
2016,DataType,No dataset,DataType,Archival/Historical Data,citation,1
2016,RqType,Empirical Estimates and Determinants,Measure,Multigenerational Measures,citation,1
2016,Measure,Transition Matrix / Probability Measures,DataType,No dataset,citation,1
