from_id,to_id,weights,from_data_cat_title,from_method_cat_title,from_rq_cat_title,from_year,to_data_cat_title,to_method_cat_title,to_rq_cat_title,to_year
https://openalex.org/W2208157789,https://openalex.org/W2170708007,1,International Panel Data,Regression‐based Measures,Theoretical and Structural Models,2013,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2010
https://openalex.org/W2291516288,https://openalex.org/W2170708007,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2016,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2010
https://openalex.org/W2298141770,https://openalex.org/W2170708007,1,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2016,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2010
https://openalex.org/W2310208630,https://openalex.org/W2170708007,1,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2011,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2010
https://openalex.org/W2495276003,https://openalex.org/W2170708007,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2016,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2010
https://openalex.org/W2897475839,https://openalex.org/W2170708007,1,Panel/Longitudinal Surveys,Regression‐based Measures,Measurement and Methodological Advances,2020,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2010
https://openalex.org/W2921143263,https://openalex.org/W2170708007,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2019,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2010
https://openalex.org/W3189747191,https://openalex.org/W2170708007,1,Linked Administrative Data,Rank‐based Measures,Empirical Estimates and Determinants,2020,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2010
https://openalex.org/W3202616165,https://openalex.org/W2170708007,1,Panel/Longitudinal Surveys,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2021,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2010
https://openalex.org/W4230700148,https://openalex.org/W2170708007,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2010
https://openalex.org/W4295766715,https://openalex.org/W2170708007,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2022,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2010
https://openalex.org/W4307723330,https://openalex.org/W2170708007,1,Others,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2022,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2010
https://openalex.org/W4402314342,https://openalex.org/W2170708007,1,Opportunity Atlas,Transition Matrix / Probability Measures,Empirical Estimates and Determinants,2024,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2010
https://openalex.org/W765699370,https://openalex.org/W2170708007,1,Panel/Longitudinal Surveys,Non‐parametric Approaches,Empirical Estimates and Determinants,2014,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2010
https://openalex.org/W1969182931,https://openalex.org/W4300073440,1,No dataset,Others,Theoretical and Structural Models,2015,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2010
https://openalex.org/W4320148496,https://openalex.org/W4300073440,1,No dataset,Regression‐based Measures,Measurement and Methodological Advances,2022,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2010
https://openalex.org/W2411230938,https://openalex.org/W1963513809,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2016,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2049884882,https://openalex.org/W1963513809,1,Others,Regression‐based Measures,Empirical Estimates and Determinants,2006,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W1559271355,https://openalex.org/W1963513809,1,Linked Administrative Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,1998,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W1581391655,https://openalex.org/W1963513809,1,Administrative/Registry Data,Transition Matrix / Probability Measures,Intergenerational Wealth Mobility and Inheritance,1998,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2018079782,https://openalex.org/W1963513809,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2008,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2037234295,https://openalex.org/W1963513809,1,No dataset,Regression‐based Measures,Measurement and Methodological Advances,2011,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2037428382,https://openalex.org/W1963513809,1,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2000,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2044900547,https://openalex.org/W1963513809,1,Panel/Longitudinal Surveys,Transition Matrix / Probability Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2005,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2082418718,https://openalex.org/W1963513809,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2002,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2091916425,https://openalex.org/W1963513809,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2005,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2106387882,https://openalex.org/W1963513809,1,No dataset,Transition Matrix / Probability Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2006,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2117544103,https://openalex.org/W1963513809,1,No dataset,Others,Measurement and Methodological Advances,1998,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2124465354,https://openalex.org/W1963513809,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2002,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2132728629,https://openalex.org/W1963513809,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2008,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2208317766,https://openalex.org/W1963513809,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2015,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2403977165,https://openalex.org/W1963513809,1,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2007,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2485689150,https://openalex.org/W1963513809,1,Administrative/Registry Data,Non‐parametric Approaches,Empirical Estimates and Determinants,2015,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2553521091,https://openalex.org/W1963513809,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2005,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2595264819,https://openalex.org/W1963513809,1,Panel/Longitudinal Surveys,Non‐parametric Approaches,Intergenerational Wealth Mobility and Inheritance,2017,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2756659966,https://openalex.org/W1963513809,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2018,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W2921143263,https://openalex.org/W1963513809,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2019,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W3121694509,https://openalex.org/W1963513809,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,1999,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W3207400243,https://openalex.org/W1963513809,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2007,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W4390066466,https://openalex.org/W1963513809,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2023,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992
https://openalex.org/W1963513809,https://openalex.org/W1974242925,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,1979
https://openalex.org/W2003514985,https://openalex.org/W1974242925,1,Archival/Historical Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2014,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,1979
https://openalex.org/W2056823769,https://openalex.org/W1974242925,1,Archival/Historical Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2006,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,1979
https://openalex.org/W2133143546,https://openalex.org/W1974242925,1,Others,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2012,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,1979
https://openalex.org/W2512952691,https://openalex.org/W1974242925,1,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,1979
https://openalex.org/W267019868,https://openalex.org/W1974242925,1,Administrative/Registry Data,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,1981,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,1979
https://openalex.org/W1515121029,https://openalex.org/W2022256544,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,1980,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3208235548,https://openalex.org/W2022256544,1,Linked Administrative Data,Absolute Mobility Measures,Intergenerational Wealth Mobility and Inheritance,2021,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2411230938,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2016,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2148814768,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2005,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2123210148,https://openalex.org/W2022256544,1,National Survey Data,Absolute Mobility Measures,Empirical Estimates and Determinants,2013,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2613688294,https://openalex.org/W2022256544,1,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W1983053572,https://openalex.org/W2022256544,1,International Panel Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2014,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4280580662,https://openalex.org/W2022256544,1,No dataset,Regression‐based Measures,Theoretical and Structural Models,2022,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W1993125614,https://openalex.org/W2022256544,1,No dataset,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2009,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3127732452,https://openalex.org/W2022256544,1,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2021,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3027769937,https://openalex.org/W2022256544,1,Administrative/Registry Data,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2020,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W4238028113,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2016,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2159878756,https://openalex.org/W2022256544,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2008,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3121558866,https://openalex.org/W2022256544,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2013,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2905819002,https://openalex.org/W2022256544,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W1444704346,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2015,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W1546068527,https://openalex.org/W2022256544,1,National Survey Data,Others,Measurement and Methodological Advances,2007,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W1559271355,https://openalex.org/W2022256544,1,Linked Administrative Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,1998,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W1581391655,https://openalex.org/W2022256544,1,Administrative/Registry Data,Transition Matrix / Probability Measures,Intergenerational Wealth Mobility and Inheritance,1998,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W1583265181,https://openalex.org/W2022256544,1,No dataset,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,2014,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W1724441452,https://openalex.org/W2022256544,1,No dataset,Transition Matrix / Probability Measures,Intergenerational Wealth Mobility and Inheritance,2012,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W1748686498,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Decomposition / Structural Approaches,Empirical Estimates and Determinants,2013,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W1885260769,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Rank‐based Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2010,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W1963513809,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,1992,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W1967097718,https://openalex.org/W2022256544,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2014,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W1969182931,https://openalex.org/W2022256544,1,No dataset,Others,Theoretical and Structural Models,2015,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W1971213371,https://openalex.org/W2022256544,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2006,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W1998586807,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2014,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2008560119,https://openalex.org/W2022256544,1,No dataset,Transition Matrix / Probability Measures,Intergenerational Wealth Mobility and Inheritance,1995,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2009705015,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Non‐parametric Approaches,Measurement and Methodological Advances,2002,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2010545686,https://openalex.org/W2022256544,1,Others,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2014,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2011405670,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2014,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2025903092,https://openalex.org/W2022256544,1,International Panel Data,Regression‐based Measures,Theoretical and Structural Models,2015,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2038719374,https://openalex.org/W2022256544,1,Others,Regression‐based Measures,Empirical Estimates and Determinants,2010,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2048745299,https://openalex.org/W2022256544,1,Administrative/Registry Data,Rank‐based Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2011,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2078842385,https://openalex.org/W2022256544,1,No dataset,Regression‐based Measures,Theoretical and Structural Models,1997,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2091916425,https://openalex.org/W2022256544,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2005,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2094244093,https://openalex.org/W2022256544,1,Linked Administrative Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2011,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2099874214,https://openalex.org/W2022256544,1,National Survey Data,Transition Matrix / Probability Measures,Measurement and Methodological Advances,2006,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2105584013,https://openalex.org/W2022256544,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2014,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2106387882,https://openalex.org/W2022256544,1,No dataset,Transition Matrix / Probability Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2006,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2119587652,https://openalex.org/W2022256544,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2002,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2120158174,https://openalex.org/W2022256544,1,Opportunity Atlas,Regression‐based Measures,Empirical Estimates and Determinants,2014,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2122216841,https://openalex.org/W2022256544,1,No dataset,Regression‐based Measures,Empirical Estimates and Determinants,2013,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2124465354,https://openalex.org/W2022256544,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2002,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2133450989,https://openalex.org/W2022256544,1,Linked Administrative Data,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2006,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2153943844,https://openalex.org/W2022256544,1,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2014,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2157585414,https://openalex.org/W2022256544,1,Others,Regression‐based Measures,Empirical Estimates and Determinants,2012,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2158055684,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Decomposition / Structural Approaches,Empirical Estimates and Determinants,2006,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2170708007,https://openalex.org/W2022256544,1,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2010,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2182749524,https://openalex.org/W2022256544,1,Administrative/Registry Data,Non‐parametric Approaches,Intergenerational Wealth Mobility and Inheritance,2014,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2184544484,https://openalex.org/W2022256544,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2011,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2188355739,https://openalex.org/W2022256544,1,No dataset,Others,Intergenerational Wealth Mobility and Inheritance,2007,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2208157789,https://openalex.org/W2022256544,1,International Panel Data,Regression‐based Measures,Theoretical and Structural Models,2013,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2229381819,https://openalex.org/W2022256544,1,No dataset,Decomposition / Structural Approaches,Empirical Estimates and Determinants,2015,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2258354779,https://openalex.org/W2022256544,1,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2005,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2261420935,https://openalex.org/W2022256544,1,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2013,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2291516288,https://openalex.org/W2022256544,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2016,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2298141770,https://openalex.org/W2022256544,1,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2016,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2310208630,https://openalex.org/W2022256544,1,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2011,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2320409419,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Transition Matrix / Probability Measures,"Demographic Differences in Mobility (Race, Gender, etc.)",2011,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2332279578,https://openalex.org/W2022256544,1,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,2024,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2403977165,https://openalex.org/W2022256544,1,Administrative/Registry Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2007,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2495276003,https://openalex.org/W2022256544,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2016,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2512952691,https://openalex.org/W2022256544,1,Administrative/Registry Data,Rank‐based Measures,Intergenerational Wealth Mobility and Inheritance,2018,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2527995213,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Measurement and Methodological Advances,2016,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2598656573,https://openalex.org/W2022256544,1,No dataset,Regression‐based Measures,Measurement and Methodological Advances,2016,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2741490491,https://openalex.org/W2022256544,1,National Survey Data,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2013,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2766173862,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2017,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2767134817,https://openalex.org/W2022256544,1,Linked Administrative Data,Regression‐based Measures,Empirical Estimates and Determinants,2017,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2772867153,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Multigenerational Measures,Intergenerational Wealth Mobility and Inheritance,2017,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2794220255,https://openalex.org/W2022256544,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2807800750,https://openalex.org/W2022256544,1,Archival/Historical Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2890540479,https://openalex.org/W2022256544,1,National Survey Data,Others,Perceptions of Mobility and Attitudes,2018,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2891903686,https://openalex.org/W2022256544,1,Administrative/Registry Data,Regression‐based Measures,Empirical Estimates and Determinants,2018,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2913916335,https://openalex.org/W2022256544,1,No dataset,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,2018,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2914094440,https://openalex.org/W2022256544,1,University/Institution Data,Others,Empirical Estimates and Determinants,2019,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2918831213,https://openalex.org/W2022256544,1,National Survey Data,Regression‐based Measures,Empirical Estimates and Determinants,2019,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2921143263,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Intergenerational Wealth Mobility and Inheritance,2019,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2922039017,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,"Policy, Institutional, and Geographic Impacts",2019,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2947666646,https://openalex.org/W2022256544,1,Administrative/Registry Data,Others,"Policy, Institutional, and Geographic Impacts",2019,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2972798438,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,2019,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W2978816005,https://openalex.org/W2022256544,1,Panel/Longitudinal Surveys,Regression‐based Measures,Empirical Estimates and Determinants,2019,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3000604125,https://openalex.org/W2022256544,1,No dataset,Decomposition / Structural Approaches,Intergenerational Wealth Mobility and Inheritance,2020,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
https://openalex.org/W3021741550,https://openalex.org/W2022256544,1,No dataset,Decomposition / Structural Approaches,"Policy, Institutional, and Geographic Impacts",2020,No dataset,Decomposition / Structural Approaches,Theoretical and Structural Models,1979
