from_type,from_val,to_type,to_val,from_paper,to_paper,weight
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W4386370708,https://openalex.org/W3084113281,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W4386491507,https://openalex.org/W3084113281,1
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W4386491507,https://openalex.org/W3084113281,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W4390066466,https://openalex.org/W3084113281,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W4390066466,https://openalex.org/W3084113281,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W4392135119,https://openalex.org/W3084113281,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W4392135119,https://openalex.org/W3084113281,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W4402018025,https://openalex.org/W3084113281,1
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W4402018025,https://openalex.org/W3084113281,1
RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",RqType,Empirical Estimates and Determinants,https://openalex.org/W4402018025,https://openalex.org/W3084113281,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W4402066912,https://openalex.org/W3084113281,1
DataType,International Panel Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W4402066912,https://openalex.org/W3084113281,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W4403370613,https://openalex.org/W3084113281,1
Measure,Others,RqType,Empirical Estimates and Determinants,https://openalex.org/W4403370613,https://openalex.org/W3084113281,1
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W4403370613,https://openalex.org/W3084113281,1
Measure,Absolute Mobility Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2564827629,https://openalex.org/W3093752946,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2564827629,https://openalex.org/W3093752946,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2564827629,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W3165956734,https://openalex.org/W3093752946,1
DataType,National Survey Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W3165956734,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W4238028113,https://openalex.org/W3093752946,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W4238028113,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W1444704346,https://openalex.org/W3093752946,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W1444704346,https://openalex.org/W3093752946,1
RqType,Measurement and Methodological Advances,RqType,Empirical Estimates and Determinants,https://openalex.org/W1546068527,https://openalex.org/W3093752946,1
Measure,Others,RqType,Empirical Estimates and Determinants,https://openalex.org/W1546068527,https://openalex.org/W3093752946,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W1546068527,https://openalex.org/W3093752946,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W1556385061,https://openalex.org/W3093752946,1
Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W1556385061,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W1557569468,https://openalex.org/W3093752946,1
RqType,Measurement and Methodological Advances,RqType,Empirical Estimates and Determinants,https://openalex.org/W1557569468,https://openalex.org/W3093752946,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W1557569468,https://openalex.org/W3093752946,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W1577807578,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W1577807578,https://openalex.org/W3093752946,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W1577807578,https://openalex.org/W3093752946,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W1842793959,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W1842793959,https://openalex.org/W3093752946,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W1842793959,https://openalex.org/W3093752946,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W1862838271,https://openalex.org/W3093752946,1
Measure,Others,RqType,Empirical Estimates and Determinants,https://openalex.org/W1862838271,https://openalex.org/W3093752946,1
Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W1885260769,https://openalex.org/W3093752946,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W1885260769,https://openalex.org/W3093752946,1
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W1885260769,https://openalex.org/W3093752946,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W1967097718,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W1967097718,https://openalex.org/W3093752946,1
DataType,National Survey Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W1967097718,https://openalex.org/W3093752946,1
Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,https://openalex.org/W1967097718,https://openalex.org/W3093752946,1
Measure,Absolute Mobility Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2003050456,https://openalex.org/W3093752946,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2003050456,https://openalex.org/W3093752946,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2003050456,https://openalex.org/W3093752946,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2011405670,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2011405670,https://openalex.org/W3093752946,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2011405670,https://openalex.org/W3093752946,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2028289362,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2028289362,https://openalex.org/W3093752946,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2028289362,https://openalex.org/W3093752946,1
Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2048745299,https://openalex.org/W3093752946,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2048745299,https://openalex.org/W3093752946,1
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2048745299,https://openalex.org/W3093752946,1
RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",RqType,Empirical Estimates and Determinants,https://openalex.org/W2048745299,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2068645718,https://openalex.org/W3093752946,1
DataType,No dataset,RqType,Empirical Estimates and Determinants,https://openalex.org/W2068645718,https://openalex.org/W3093752946,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2105584013,https://openalex.org/W3093752946,1
Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2105584013,https://openalex.org/W3093752946,1
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2105584013,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2119455293,https://openalex.org/W3093752946,1
DataType,Archival/Historical Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2119455293,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2120158174,https://openalex.org/W3093752946,1
DataType,Opportunity Atlas,RqType,Empirical Estimates and Determinants,https://openalex.org/W2120158174,https://openalex.org/W3093752946,1
Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,https://openalex.org/W2120158174,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2122216841,https://openalex.org/W3093752946,1
DataType,International Panel Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2122216841,https://openalex.org/W3093752946,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2133321662,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2133321662,https://openalex.org/W3093752946,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2133321662,https://openalex.org/W3093752946,1
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2133321662,https://openalex.org/W3093752946,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2155246844,https://openalex.org/W3093752946,1
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2155246844,https://openalex.org/W3093752946,1
Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2159953986,https://openalex.org/W3093752946,1
DataType,National Survey Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2159953986,https://openalex.org/W3093752946,1
RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",RqType,Empirical Estimates and Determinants,https://openalex.org/W2159953986,https://openalex.org/W3093752946,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2171543589,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2171543589,https://openalex.org/W3093752946,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2171543589,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2182279624,https://openalex.org/W3093752946,1
DataType,No dataset,RqType,Empirical Estimates and Determinants,https://openalex.org/W2182279624,https://openalex.org/W3093752946,1
Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2182279624,https://openalex.org/W3093752946,1
RqType,Measurement and Methodological Advances,RqType,Empirical Estimates and Determinants,https://openalex.org/W2182279624,https://openalex.org/W3093752946,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2184450311,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2184450311,https://openalex.org/W3093752946,1
RqType,"Policy, Institutional, and Geographic Impacts",RqType,Empirical Estimates and Determinants,https://openalex.org/W2184450311,https://openalex.org/W3093752946,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2184544484,https://openalex.org/W3093752946,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2184544484,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2184544484,https://openalex.org/W3093752946,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2187204840,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2187204840,https://openalex.org/W3093752946,1
DataType,National Survey Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2187204840,https://openalex.org/W3093752946,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2208317766,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2208317766,https://openalex.org/W3093752946,1
DataType,National Survey Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2208317766,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2210747677,https://openalex.org/W3093752946,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2210747677,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2237492881,https://openalex.org/W3093752946,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2237492881,https://openalex.org/W3093752946,1
RqType,Measurement and Methodological Advances,RqType,Empirical Estimates and Determinants,https://openalex.org/W2237492881,https://openalex.org/W3093752946,1
DataType,No dataset,RqType,Empirical Estimates and Determinants,https://openalex.org/W2261420935,https://openalex.org/W3093752946,1
RqType,Theoretical and Structural Models,RqType,Empirical Estimates and Determinants,https://openalex.org/W2261420935,https://openalex.org/W3093752946,1
Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,https://openalex.org/W2261420935,https://openalex.org/W3093752946,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2262410031,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2262410031,https://openalex.org/W3093752946,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2262410031,https://openalex.org/W3093752946,1
Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2285151281,https://openalex.org/W3093752946,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2285151281,https://openalex.org/W3093752946,1
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2285151281,https://openalex.org/W3093752946,1
RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",RqType,Empirical Estimates and Determinants,https://openalex.org/W2285151281,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2291516288,https://openalex.org/W3093752946,1
DataType,International Panel Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2291516288,https://openalex.org/W3093752946,1
Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2292189473,https://openalex.org/W3093752946,1
Measure,Others,RqType,Empirical Estimates and Determinants,https://openalex.org/W2292189473,https://openalex.org/W3093752946,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2292189473,https://openalex.org/W3093752946,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2298141770,https://openalex.org/W3093752946,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2298141770,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2298141770,https://openalex.org/W3093752946,1
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2298141770,https://openalex.org/W3093752946,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2310208630,https://openalex.org/W3093752946,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2460486083,https://openalex.org/W2105584013,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2460486083,https://openalex.org/W2105584013,1
RqType,"Policy, Institutional, and Geographic Impacts",RqType,Empirical Estimates and Determinants,https://openalex.org/W2460486083,https://openalex.org/W2105584013,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2613688294,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2613688294,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2613688294,https://openalex.org/W2105584013,1
Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,https://openalex.org/W2613688294,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W4280580662,https://openalex.org/W2105584013,1
DataType,No dataset,RqType,Empirical Estimates and Determinants,https://openalex.org/W4280580662,https://openalex.org/W2105584013,1
RqType,Theoretical and Structural Models,RqType,Empirical Estimates and Determinants,https://openalex.org/W4280580662,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W4234924712,https://openalex.org/W2105584013,1
DataType,No dataset,RqType,Empirical Estimates and Determinants,https://openalex.org/W4234924712,https://openalex.org/W2105584013,1
Measure,Others,RqType,Empirical Estimates and Determinants,https://openalex.org/W4213429281,https://openalex.org/W2105584013,1
DataType,National Survey Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W4213429281,https://openalex.org/W2105584013,1
Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,https://openalex.org/W4213429281,https://openalex.org/W2105584013,1
RqType,Perceptions of Mobility and Attitudes,RqType,Empirical Estimates and Determinants,https://openalex.org/W4213429281,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W4238028113,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W4238028113,https://openalex.org/W2105584013,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W4295122648,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W4295122648,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W4381889820,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W4381889820,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W4381889820,https://openalex.org/W2105584013,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W1556385061,https://openalex.org/W2105584013,1
Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W1556385061,https://openalex.org/W2105584013,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W1862838271,https://openalex.org/W2105584013,1
Measure,Others,RqType,Empirical Estimates and Determinants,https://openalex.org/W1862838271,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2107393980,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2107393980,https://openalex.org/W2105584013,1
RqType,Measurement and Methodological Advances,RqType,Empirical Estimates and Determinants,https://openalex.org/W2107393980,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2184044297,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2184044297,https://openalex.org/W2105584013,1
DataType,Archival/Historical Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2184044297,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2291516288,https://openalex.org/W2105584013,1
DataType,International Panel Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2291516288,https://openalex.org/W2105584013,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2298141770,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2298141770,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2298141770,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2298141770,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2302816456,https://openalex.org/W2105584013,1
DataType,No dataset,RqType,Empirical Estimates and Determinants,https://openalex.org/W2302816456,https://openalex.org/W2105584013,1
RqType,Measurement and Methodological Advances,RqType,Empirical Estimates and Determinants,https://openalex.org/W2302816456,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2332279578,https://openalex.org/W2105584013,1
DataType,No dataset,RqType,Empirical Estimates and Determinants,https://openalex.org/W2332279578,https://openalex.org/W2105584013,1
Measure,Transition Matrix / Probability Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2332279578,https://openalex.org/W2105584013,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2495276003,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2495276003,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2495276003,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2495276003,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2507475885,https://openalex.org/W2105584013,1
DataType,No dataset,RqType,Empirical Estimates and Determinants,https://openalex.org/W2507475885,https://openalex.org/W2105584013,1
RqType,Measurement and Methodological Advances,RqType,Empirical Estimates and Determinants,https://openalex.org/W2507475885,https://openalex.org/W2105584013,1
Measure,Others,RqType,Empirical Estimates and Determinants,https://openalex.org/W2507475885,https://openalex.org/W2105584013,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2512952691,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2512952691,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2512952691,https://openalex.org/W2105584013,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2544001857,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2544001857,https://openalex.org/W2105584013,1
RqType,"Policy, Institutional, and Geographic Impacts",RqType,Empirical Estimates and Determinants,https://openalex.org/W2544001857,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2595264819,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2595264819,https://openalex.org/W2105584013,1
Measure,Non‐parametric Approaches,RqType,Empirical Estimates and Determinants,https://openalex.org/W2595264819,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2598656573,https://openalex.org/W2105584013,1
DataType,No dataset,RqType,Empirical Estimates and Determinants,https://openalex.org/W2598656573,https://openalex.org/W2105584013,1
RqType,Measurement and Methodological Advances,RqType,Empirical Estimates and Determinants,https://openalex.org/W2598656573,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2598656573,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2716435981,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2716435981,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2716435981,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2716435981,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2756659966,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2756659966,https://openalex.org/W2105584013,1
Measure,Rank‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2756659966,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2766173862,https://openalex.org/W2105584013,1
DataType,Panel/Longitudinal Surveys,RqType,Empirical Estimates and Determinants,https://openalex.org/W2766173862,https://openalex.org/W2105584013,1
DataType,Linked Administrative Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2767134817,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2767134817,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2767134817,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2773358030,https://openalex.org/W2105584013,1
DataType,Others,RqType,Empirical Estimates and Determinants,https://openalex.org/W2773358030,https://openalex.org/W2105584013,1
Measure,Non‐parametric Approaches,RqType,Empirical Estimates and Determinants,https://openalex.org/W2773358030,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2789684694,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2789684694,https://openalex.org/W2105584013,1
DataType,Archival/Historical Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2789684694,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2794220255,https://openalex.org/W2105584013,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2794220255,https://openalex.org/W2105584013,1
Measure,Regression‐based Measures,RqType,Empirical Estimates and Determinants,https://openalex.org/W2801737043,https://openalex.org/W2105584013,1
RqType,"Policy, Institutional, and Geographic Impacts",RqType,Empirical Estimates and Determinants,https://openalex.org/W2801737043,https://openalex.org/W2105584013,1
DataType,Natural/Experimental Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2801737043,https://openalex.org/W2105584013,1
DataType,Administrative/Registry Data,RqType,Empirical Estimates and Determinants,https://openalex.org/W2804958844,https://openalex.org/W2105584013,1
Measure,Decomposition / Structural Approaches,RqType,Empirical Estimates and Determinants,https://openalex.org/W2804958844,https://openalex.org/W2105584013,1
RqType,Intergenerational Wealth Mobility and Inheritance,RqType,Empirical Estimates and Determinants,https://openalex.org/W2807800750,https://openalex.org/W2105584013,1
