id;cited_by_count;title;abs;type_method;type_dataset;type_RQ
https://openalex.org/W2037428382;116.0;INTERGENERATIONAL INCOME MOBILITY IN SWEDEN: WHAT DO TAX‐DATA SHOW?;The aim of this paper is to investigate intergenerational income mobility in Sweden by means of a representative sample drawn from tax‐data files. Longitudinal data on actual parent‐child pairs spanning 1978–92 are employed. Regression and correlation coefficients are analyzed and transition matrices calculated in order to investigate income mobility over generations. The results achieved show high intergenerational income mobility in Sweden between fathers and sons in comparison to estimations performed in most other countries and more especially compared to the U.S. This indicates that Sweden does not only have lower cross‐sectional income inequality, but also higher intergenerational income mobility than those countries. The mother's earnings influence children's earnings less than the father's. However, the mother's earnings correlate more strongly with a daughter's earnings than they do with that of a son. The major indication of immobility across generations is found in the upper income deciles.;1;1;2
https://openalex.org/W1557569468;115.0;Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation;"Abstract Using short snapshots of income in intergenerational mobility estimation causes ""lifecycle bias"" if the snapshots cannot mimic lifetime outcomes. We use uniquely long series of Swedish income data to show that this bias is large and to examine current strategies to reduce it. We confirm that lifecycle bias is smallest when incomes are measured around midlife, a central implication from a widely adopted generalization of the classical errors-in-variables model. However, the model cannot predict the ideal age of measurement or eliminate lifecycle bias at other ages. We illustrate how extensions of this model can reduce the bias further.";1;2;1
https://openalex.org/W2171543589;115.0;Intergenerational Persistence in Income and Social Class: The Effect of Within-Group Inequality;"Summary Family income is found to be more closely related to sons’ earnings for a cohort born in 1970 compared with a cohort born in 1958. This result is in stark contrast with the finding on the basis of social class; intergenerational mobility for this outcome is found to be unchanged. Our aim here is to explore the reason for this divergence. We derive a formal framework which relates mobility as measured by family income or earnings to mobility as measured by social class. Building on this framework we then test several alternative hypotheses to explain the difference between the trends. We find evidence of an increase in the intergenerational persistence of the permanent component of income that is unrelated to social class. We reject the hypothesis that the observed decline in income mobility is a consequence of the poor measurement of permanent family income in the 1958 cohort.";8;1;1
https://openalex.org/W1989526535;113.0;Comparable Estimates of Intergenerational Income Mobility in Italy;Abstract This paper examines the degree and patterns of intergenerational economic mobility in Italy. It uses data from the Bank of Italy's repeated cross-section household survey. Retrospective information on parental economic status may be exploited by applying a two-sample two-stage least squares estimation. I estimate the intergenerational income elasticity for Italy and investigate the main mobility patterns across the distribution. From an overall comparison, the evidence provided in this paper hints that Italy is in the low-mobility group among advanced societies, in the range of values found in the U.S. and the UK. The transmission of economic status appears to be particularly strong at the top of the income distribution. I investigate the role of education in the transmission of economic status in Italy and find evidence that children with the same level of formal education seem to have unequal chances in the labor market depending on family background.;1;9;2
https://openalex.org/W2068645718;112.0;Income Inequality and Intergenerational Income Mobility in the United States;"Journal Article Income Inequality and Intergenerational Income Mobility in the United States Get access Deirdre Bloome Deirdre Bloome Please send correspondence to Deirdre Bloome, University of Michigan Department of Sociology and Population Studies Center, Institute for Social Research Room 2086, 426 Thompson St., Ann Arbor MI 48106, USA; E-mail: dbloome@umich.edu. Search for other works by this author on: Oxford Academic Google Scholar Social Forces, Volume 93, Issue 3, March 2015, Pages 1047–1080, https://doi.org/10.1093/sf/sou092 Published: 15 November 2014";None;None;None
https://openalex.org/W2116026236;112.0;Intergenerational Mobility and Schooling Decisions in Germany and Italy: The Impact of Secondary School Tracks;Intergenerational mobility in income and education is affected by the influence of parents on children's school choices. Our focus is on the role played by different school systems in reducing or magnifying the impact of parents on children's school choices and therefore on intergenerational mobility in general. We compare two apparently similar educational systems, Italy and Germany, to see how the common feature of separate tracks at Secondary School level may produce different impacts on children choices. Using data from a cross-country survey (PISA 2003), we study the impact of parental education on track choice, showing that the greater flexibility of the Italian system (where parents are free to choose the type of track) translates into greater dependence from parental background. These effects are reinforced when moving to post-secondary education, where the aspiration to go to college is affected not only by the school type but also (in the case of Italy only) by parental education. We then move to country-specific data sets (ISTAT 2001 for Italy and GSOEP 2001 and 2002 for Germany) to study the impact of family background on post-secondary school choices: we find this impact is greatly reduced when we control for secondary school tracks. Overall, we estimate large asymmetries by gender, with women's behavior more independent from family backgrounds than men's behavior.;None;None;None
https://openalex.org/W2229381819;109.0;The impact of education on income inequality and intergenerational mobility;"This paper analyses the effects of innate ability, compulsory education (grades 1-9), and non-compulsory education (grades 10-12 and higher education) on inequality and intergenerational mobility of income, by constructing a four-period overlapping-generation model. We find that innate ability and family investment in early education play important roles in explaining income inequality and intergenerational income mobility. Though children from the wealthiest families are only 1.36 times 'smarter' that those from the poorest, the gap in human capital expands to 2.35 at the end of compulsory education and to 2.89 at the end of non-compulsory education. One important reason for the increase is that poor families invest relatively less in children's early education than do wealthy families; therefore, their children attend lower-quality schools, which results in them being much less likely to participate in higher education. By simulating policy experiments for different types of government education expenditure, we find that direct subsidies to poor parents are the most efficient and effective policy for mitigating poor families' budget constraints with regard to early-education investment in their children.";None;None;None
https://openalex.org/W2931489399;108.0;Punishing and toxic neighborhood environments independently predict the intergenerational social mobility of black and white children;Significance Growing up in neighborhoods with concentrated violence, incarceration, and lead exposure predicts lower intergenerational income mobility and higher adult incarceration of poor black males, after accounting for commonly studied factors such as concentrated poverty and racial composition. Similar patterns emerge for the income mobility of poor white children and teenage birth among both poor black and poor white girls. In Chicago, harsh environments are also racially segregated, with little overlap in exposure rates for blacks and whites: virtually all majority black Census tracts are more exposed to hazards than any majority white tracts. This large difference in exposure rates plausibly accounts for a substantial portion of racial disparities in intergenerational inequality (20–60%).;None;None;None
https://openalex.org/W3012114948;108.0;Structural racism, economic opportunity and racial health disparities: Evidence from U.S. counties;"In this study, we introduce the 'racial opportunity gap' as a place-based measure of structural racism for use in population health research. We first detail constructing the opportunity gap using race-sex specific estimates of intergenerational economic mobility outcomes for a recent cohort. We then illustrate its utility in examining spatial variation in the racial mortality gap. First we demonstrate a correlation between the racial opportunity gap and the racial mortality gap across U.S. counties; where the gap in the adult earnings of black and white children born to families at the same income level is greater so, too, is the gap in mortality. Second, we show in a multivariable framework that the racial opportunity gap is associated with the racial mortality gap net of differences in the socioeconomic composition of the two groups. In so doing, we aim to provide population health researchers with a new empirical tool and analytic framework for examining the role of structural racism in generating racial health disparities.";None;None;None
https://openalex.org/W2051645598;101.0;From Parent to Child: Intrahousehold Allocations and Intergenerational Relations in the United States.;"How do parents allocate human capital among their children? To what extent do parental decisions about resource allocation determine children's eventual economic success? The analyses in this text explore these questions by developing and testing a model in which the earnings of children with different genetic endowments respond differently to investments in human capital. Behrman, Pollak and Taubman use this model to investigate issues such as: parental bias in resource allocations based on gender or birth order; the extent of intergenerational mobility in income, earnings and schooling in the United States; the relative importance of environmental and genetic factors in determining variations in schooling; and whether parents' distributions offset the intended effects of government programmes designed to subsidize children. In allocating scarce resources, parents face a trade-off between equity and efficiency, between the competing desires to equalize the wealth of their children and to maximize the sum of their earnings.";None;None;None
https://openalex.org/W2943421593;99.0;Equalization or Selection? Reassessing the “Meritocratic Power” of a College Degree in Intergenerational Income Mobility;Intergenerational mobility is higher among college graduates than among people with lower levels of education. In light of this finding, researchers have characterized a college degree as a great equalizer leveling the playing field, and proposed that expanding higher education would promote mobility. This line of reasoning rests on the implicit assumption that the relatively high mobility observed among college graduates reflects a causal effect of college completion on intergenerational mobility, an assumption that has rarely been rigorously evaluated. This article bridges this gap. Using a novel reweighting technique, I estimate the degree of intergenerational income mobility among college graduates purged of selection processes that may drive up observed mobility in this subpopulation. Analyzing data from the National Longitudinal Survey of Youth 1979, I find that once selection processes are adjusted for, intergenerational income mobility among college graduates is very close to that among non-graduates. This finding suggests that expanding the pool of college graduates per se is unlikely to boost intergenerational income mobility in the United States. To promote mobility, public investments in higher education (e.g., federal and state student aid programs) should be targeted at low-income youth.;8;3;5
https://openalex.org/W325124896;98.0;A Comparison of Intergenerational Mobility Curves in Germany, Norway, Sweden, and the US;Abstract We examine intergenerational mobility differences between Germany, Norway, Sweden, and the US. Using ranks, we find that the US is substantially less intergenerationally mobile than the three European countries and that the most mobile region of the US is less mobile than the least mobile regions of Norway and Sweden. Using a linear estimator of income share mobility, we find that the four countries have very similar rates of intergenerational mobility. However, when we use non‐parametric versions of rank and income share mobility, we find that the US tends to experience lower upward mobility at the bottom of the income distribution than Norway and Sweden.;7;2;3
https://openalex.org/W2341138781;96.0;Social Mobility in a High-Inequality Regime;Are opportunities to get ahead growing more unequal? Using data from the General Social Survey (GSS), it is possible to provide evidence on this question, evidence that is suggestive but must be carefully interpreted because the samples are relatively small. The GSS data reveal an increase in class reproduction among young and middle-age adults that is driven by the growing advantage of the professional-managerial class relative to all other classes. This trend is largely consistent with our new “top-income hypothesis” that posits that rising income inequality registers its effects on social mobility almost exclusively in the divide between the professional-managerial class and all other classes. We develop a two-factor model in which the foregoing effects of the inequality takeoff are set against the countervailing effects of the expansion of mass education. As the model implies, the trend in intergenerational association takes on a convex shape in the younger age groups, with the change appearing to accelerate in the most recent decade. These results suggest that the takeoff in income inequality may account in part for the decline in mobility.;None;None;None
https://openalex.org/W2890746760;96.0;Americans’ occupational status reflects the status of both of their parents;"American workers' occupational status strongly reflects the status of their parents. Men and women who grew up in a two-earner or father-breadwinner family achieved occupations that rose 0.5 point for every one-point increase in their parents' statuses (less if their father was absent). Gender differences were small in two-earner families and mother-only families, but men's status persisted more when the father was the sole breadwinner. Intergenerational persistence did not change in the time the data cover (1994-2016). Absolute mobility declined for recent birth cohorts; barely half the men and women born in the 1980s were upwardly mobile compared with two-thirds of those born in the 1940s. The results as described hold for a socioeconomic index (SEI) that scores occupation according to the average pay and credentials of people in the occupation. Most results were the same when occupations were coded by different criteria, but SEI produced the smallest gender differences.";None;None;None
https://openalex.org/W3123195152;96.0;Intergenerational Mobility in the Very Long Run: Florence 1427–2011;"Abstract We examine intergenerational mobility in the very long run, across generations that are six centuries apart. We exploit a unique dataset containing detailed information at the individual level for all people living in the Italian city of Florence in 1427. These individuals have been associated, using their surnames, with their pseudo-descendants living in Florence in 2011. We find that long-run earnings elasticity is about 0.04; we also find an even stronger role for real wealth inheritance and evidence of persistence in belonging to certain elite occupations. Our results are confirmed when we account for the quality of the pseudo-links and when we address the potential selectivity bias behind the matching process. Finally, we frame our results within the existing evidence and argue that the quasi-immobility of preindustrial society and the existence of multigenerational effects might explain the long-lasting effects of ancestors’ socioeconomic status.";1;2;2
https://openalex.org/W2613688294;92.0;Understanding the Great Gatsby Curve;The Great Gatsby Curve, the observation that for OECD countries greater cross-sectional income inequality is associated with lower mobility, has become a prominent part of scholarly and policy discussions because of its implications for the relationship between inequality of outcomes and inequality of opportunities. We explore this relationship by focusing on evidence and interpretation of an intertemporal Gatsby Curve for the United States. We consider inequality/mobility relationships that are derived from nonlinearities in the transmission process of income from parents to children and the relationship that is derived from the effects of inequality of socioeconomic segregation, which then affects children. Empirical evidence for the mechanisms we identify is strong. We find modest reduced-form evidence and structural evidence of an intertemporal Gatsby Curve for the United States as mediated by social influences.;None;None;None
https://openalex.org/W2049773875;90.0;Intergenerational income mobility in permanent and separated families;We focus on the father definition in studies of intergenerational income mobility. The association between sons' income and their biological fathers' income is weaker the less they lived together. We also find weaker associations for nonbiological fathers than for biological. © 2003 Elsevier Science B.V. All rights reserved.;1;13;2
https://openalex.org/W2807800750;88.0;Multiple Measures of Historical Intergenerational Mobility: Iowa 1915 to 1940;Was intergenerational economic mobility high in the early twentieth century in the US? Comparisons of mobility across time are complicated by the constraints of the data available. I match fathers from the Iowa State Census of 1915 to their sons in the 1940 Federal Census, the first state and federal censuses with data on income and years of education. I can estimate intergenerational mobility between 1915 and 1940 based on earnings, education, occupation, and names. Across all these measures, I document broad consensus that rates of persistence were low in Iowa in the early twentieth century.;4;3;2
https://openalex.org/W1523582143;88.0;Pursuing the American Dream: Economic Mobility Across Generations;"Pursuing the American Dream uses the most current data to measure mobility by family income, wealth, and personal earnings to reveal how closely tied a person’s place on the economic ladder is to that of his or her parents’. While a majority of Americans exceed their parents’ family income and wealth, the extent of their absolute mobility gains are not always enough to move them to a different rung of the economic ladder. Measuring both absolute and relative mobility, some of the highlights of the research include:

 Eighty-four percent of Americans have higher family incomes than their parents did.
 However, those born at the top and bottom of the income ladder are likely to stay there as adults. Over 40 percent of Americans raised in the bottom quintile of the family income ladder remain stuck there adults, and 70 percent remain below the middle.
 African Americans are still less likely to exceed their parents’ income than are whites and they are more likely to be stuck at the bottom of the economic ladder across a generation.
 A four-year college degree promotes upward mobility from the bottom and prevents downward mobility from the middle and the top.";1;13;2
https://openalex.org/W2028148226;82.0;Differences across Cohorts in Finnish Intergenerational Income Mobility;Trends in intergenerational economic mobility in Finland are analyzed using panel data from 1950 through 1999 on more than 250,000 sons and daughters born between 1930 and 1970. A significant decline is estimated in the intergenerational transmission elasticity from the 1930 birth cohort until the baby boom cohorts of the early 1950s. After that we observed no increase in the extent of mobility for 1950s and 1960s birth cohorts, but rather the reverse. The result holds both for sons and daughters. A decomposition of the intergenerational transmission elasticities across cohorts shows that most of the early decline in transmission reflected a drop in the influence of parental income on the children's earnings that operated through investments in the child's schooling. This early pattern is postulated to reflect the phases of secondary educational expansion at the time. Throughout, a rise is estimated in the intergenerational transmission elasticity with age at which sons and daughters are observed. This has also been noted in prior U.S. studies and, at least in this Finnish context, this seems to result almost entirely from rising estimated returns to education with age.;1;1;2
https://openalex.org/W4285483025;80.0;Intergenerational Mobility and the Timing of Parental Income;We extend the standard intergenerational mobility literature by examining the relationship between adult outcomes of children and the timing of parental income during their childhood years, using data from Norway. We find first that, conditional on permanent household income, the child's human capital is higher in households where income is balanced between the early childhood and late childhood years than in households with a more imbalanced income profile. Second, compared to that in the early and late periods of childhood, income in the middle period has relatively low productivity.;None;None;None
https://openalex.org/W2940947093;80.0;Poor Little Rich Kids? The Role of Nature versus Nurture in Wealth and Other Economic Outcomes and Behaviours;"Abstract Wealth is highly correlated between parents and their children; however, little is known about the extent to which these relationships are genetic or determined by environmental factors. We use administrative data on the net wealth of a large sample of Swedish adoptees merged with similar information for their biological and adoptive parents. Comparing the relationship between the wealth of adopted and biological parents and that of the adopted child, we find that, even prior to any inheritance, there is a substantial role for environment and a much smaller role for pre-birth factors and we find little evidence that nature/nurture interactions are important. When bequests are taken into account, the role of adoptive parental wealth becomes much stronger. Our findings suggest that wealth transmission is not primarily because children from wealthier families are inherently more talented or more able but that, even in relatively egalitarian Sweden, wealth begets wealth. We further build on the existing literature by providing a more comprehensive view of the role of nature and nurture on intergenerational mobility, looking at a wide range of different outcomes using a common sample and method. We find that environmental influences are relatively more important for wealth-related variables such as savings and investment decisions than for human capital. We conclude by studying consumption as an overall measure of welfare and find that, like wealth, it is more determined by environment than by biology.";None;None;None
https://openalex.org/W2116568238;79.0;Intergenerational Economic Mobility in the U.S., 1940 to 2000;We use a two-sample instrumental variables approach to estimate a time series of intergenerational economic mobility using the decennial U.S. Censuses. We find that the intergenerational income elasticity (IGE) followed a roughly U-shaped pattern from 1940 to 2000 that is similar to well known cross-sectional inequality trends. In particular, we find that intergenerational mobility (measured as 1 minus the IGE) increased from 1940 to 1980 but has declined sharply since 1980. The decline after 1980 is robust to alternative estimation approaches. This suggests that the rate of regression to the mean has been notably lower during the 1980s and 1990s compared to the three decades after WWII. Historical trends in the returns to education can only account for some of these changes in the IGE. The time pattern and the changes across birth cohorts may also help to reconcile previous findings in the literature that have used different surveys. Our estimates imply a somewhat different pattern for the intergenerational income correlation, a measure which is insensitive to changes in cross-sectional inequality and has implications for rank or positional mobility. We find that the post-1980 decline in intergenerational rank mobility marks a return to typical historical levels. At the end of the 20th century, the rate of movement of families across the income distribution across generations appears historically normal, but, as cross-sectional inequality has increased, earnings are regressing to the mean at a much slower rate, causing economic differences between families to persist longer than they had earlier in the century.;1;3;2
https://openalex.org/W2079691849;75.0;Women, Wealth, and Mobility;Using estate tax returns data, we observe that the share of women among the very wealthy in the United States peaked in the late 1960s at nearly one-half and then declined to one-third. We argue that this pattern reflects changes in the importance of dynastic wealth, with the share of women proxying for inherited wealth. If so, wealth mobility decreased until the 1970s and rose thereafter. Such an interpretation is consistent with technological change driving long-term trends in mobility and inequality, as well as the recent divergence between top wealth and top income shares documented elsewhere. (JEL D31, J16, J62, O33);None;None;None
https://openalex.org/W2947666646;74.0;The Canadian Geography of Intergenerational Income Mobility;Abstract Intergenerational income mobility varies significantly across Canada, with the 266 Census Divisions in the 1986 Census clustering into five non-contiguous regions. Nine complementary indicators are calculated for each Census Division using administrative data on a cohort of men and women born between 1963 and 1970. Collectively these indicators underscore the importance of simultaneously examining different dimensions of intergenerational mobility and also show that higher mobility is most strongly associated with less income inequality in the bottom half of the income distribution.;None;None;None
https://openalex.org/W4200036284;74.0;A Survey on Income Inequality in China;After China’s recent great success in eliminating absolute poverty, addressing relative income inequality becomes a more important issue. This survey finds that income inequality rapidly increased in the first three decades since 1978 but stabilized and slightly declined in the past decade, consistent with the well-known Kuznets hypothesis. In addition to documenting the trend and patterns over time and across groups and regions, seven sources of income inequality are systematically discussed with an effort to reconcile and extend the existing literature. Furthermore, a negative correlation is documented between income inequality and intergenerational mobility, consistent with the Great Gatsby curve observed in developed countries. (JEL D31, D63, O15, P36);None;None;None
https://openalex.org/W2159988399;72.0;Geographic Effects on Intergenerational <scp>I</scp>ncome Mobility;Abstract Research on intergenerational economic mobility often ignores the geographic context of childhood, including neighborhood quality and local purchasing power. We hypothesize that individual variation in intergenerational mobility is partly attributable to regional and neighborhood conditions—most notably access to high‐quality schools. Using restricted P anel S tudy of I ncome D ynamics and census data, we find that neighborhood income has roughly half the effect on future earnings as parental income. We estimate that lifetime household income would be $635,000 dollars higher if people born into a bottom‐quartile neighborhood would have been raised in a top‐quartile neighborhood. When incomes are adjusted to regional purchasing power, these effects become even larger. The neighborhood effect is two‐thirds as large as the parental income effect, and the lifetime earnings difference increases to $910,000. We test the robustness of these findings to various assumptions and alternative models, and replicate the basic results using aggregated metropolitan‐level statistics of intergenerational income elasticities based on millions of Internal Revenue Service records.;None;None;None
